id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
5041,"Poster Clouded Statue | Preto e branco, Pinturas de arte",Poster com a ilustração de uma cabeça de estátua com a cara escondida por nuvens sobre um fundo cinzento escuro.,https://gallerix.pt/poster/5041-clouded-statue,https://img.gallerix.com/product/google/5041.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5041,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Preto/Branco,"Preto e branco,Pinturas de arte",PT
10722,"Poster Mannequin By Paul Klee | Pinturas de arte, Artista famoso","Cartaz da categoria de impressões artísticas com a pintura &quot;Manequim&quot;, do artista suíço-alemão Paul Klee, de 1940.",https://gallerix.pt/poster/10722-mannequin-by-paul-klee,https://img.gallerix.com/product/google/10722.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10722,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Vermelho,"Pinturas de arte,Artista famoso",PT
4261,"Poster Pissarro Louvre From Pont Neuf | Pinturas de arte, Artista famoso, Outono","Poster com motivos inspirados na pintora francesa Camille Pissarro. Poster ""Pissarro Louvre de Pont Neuf"" tem um motivo com pintura de uma bela paisagem urbana com elementos da natureza. Camille Pissarro nasceu em 1830 em Charlotte Amalie, em Saint Thomas, no Caribe dinamarquês. Ele era um pintor ativo no impressionismo. Pissaro está representado em vários grandes museus de arte na Europa e na América do Norte, incluindo o Louvre.",https://gallerix.pt/poster/4261-pissarro-louvre-from-pont-neuf,https://img.gallerix.com/product/google/4261.jpg,11.92 EUR,,in stock,new,Gallerix,4261,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Bege/Azul,"Pinturas de arte,Artista famoso,Outono",PT
10061,"Poster Witchs Enchantment | Feriados festivos, Halloween","Este póster cativa com a sua representação mágica de uma bruxa elegante usando um chapéu às riscas decorado com caveiras e abóboras. O seu olhar penetrante combina-se com a presença misteriosa de um gato preto, enquanto aranhas e morcegos pairam ao fundo.",https://gallerix.pt/poster/10061-witchs-enchantment,https://img.gallerix.com/product/google/10061.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10061,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,"Feriados festivos,Halloween",PT
6349,"Poster Owl On Snow Branch | Animais, Natal, Inverno, Feriados festivos","Poster da categoria animais, inverno e natureza com a fotografia de uma coruja em uma bela paisagem de inverno.",https://gallerix.pt/poster/6349-owl-on-snow-branch,https://img.gallerix.com/product/google/6349.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,6349,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Branco/Bege,"Animais,Natal,Inverno,Feriados festivos",PT
10688,"Poster Lucky Paws | Pinturas de arte, Japandi","Este poster Japandi é adornado com um encantador gato da sorte, cujos olhos grandes e expressão brincalhona conferem ao ambiente uma sensação de alegria e positividade. As cores do cartaz, com tons suaves de azul e vermelho quente, complementam-se de forma harmoniosa, criando uma atmosfera visualmente atraente.",https://gallerix.pt/poster/10688-lucky-paws,https://img.gallerix.com/product/google/10688.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10688,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Azul/Vermelho,"Pinturas de arte,Japandi",PT
8517,"Poster A Cozy Moment Waiting For Snow | Cartazes para crianças, Natal, Inverno, Feriados festivos","Capte a magia do inverno da infância com este póster atmosférico de uma criança parada perto de uma janela gelada a olhar para a paisagem coberta de neve. Com expectativa e curiosidade nos olhos, a imagem recorda a alegria inocente do inverno e a beleza tranquila de uma tempestade de neve. Perfeito para criar uma sensação de nostalgia e calor, este poster transmite calma e admiração antes das maravilhas do inverno.",https://gallerix.pt/poster/8517-a-cozy-moment-waiting-for-snow,https://img.gallerix.com/product/google/8517.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,8517,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Verde/Azul,"Cartazes para crianças,Natal,Inverno,Feriados festivos",PT
7044,"Poster Satin Petals | Botânico, Moda, Fotografia","Poster apresentando um lindo buquê de flores brancas e rosa pálido, incluindo rosas e lírios, colocado em um frasco de vidro transparente sobre um fundo de tecido drapeado.",https://gallerix.pt/poster/7044-satin-petals,https://img.gallerix.com/product/google/7044.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7044,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Bege,"Botânico,Moda,Fotografia",PT
6451,Poster The Cherry Blossom Lane | Pinturas a óleo,"Transforme a sua casa com este poster sonhador que capta uma passarela tranquila rodeada por árvores cor-de-rosa em flor. Com uma paleta de cores suaves e detalhes enevoados, transmite uma sensação de calma e encantamento, perfeita para criar um ambiente harmonioso e inspirador. Uma obra de arte que celebra a beleza da primavera e convida à reflexão e ao devaneio.",https://gallerix.pt/poster/6451-the-cherry-blossom-lane,https://img.gallerix.com/product/google/6451.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6451,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Rosa,Pinturas a óleo,PT
9736,Poster Serene Balance | Aquarela,"Capte a essência da quietude e da reflexão com este póster exclusivo. As linhas verticais vermelhas criam um cenário dramático para a figura sentada, cuja pose contemplativa inspira introspeção e calma.",https://gallerix.pt/poster/9736-serene-balance,https://img.gallerix.com/product/google/9736.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9736,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Vermelho,Aquarela,PT
4566,"Poster Bondi Beach | Natureza, Cidades e Arquitetura, Verão","Pôster da categoria cidades e arquitetura com foto tirada na perspectiva de um drone em uma piscina à beira-mar em Bondi Beach, em Sydney, na Austrália. Bondi Beach tem 800 metros de extensão e é a praia mais famosa da Austrália.",https://gallerix.pt/poster/4566-bondi-beach,https://img.gallerix.com/product/google/4566.jpg,24.90 EUR,19.92 EUR,in stock,new,Gallerix,4566,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Azul,"Natureza,Cidades e Arquitetura,Verão",PT
7342,"Poster Tattooed Emotion | Moda, Fotografia, Preto e branco",Poster da categoria Photo Art com uma fotografia em preto e branco que captura um momento intenso onde uma pessoa com tatuagens nas mãos e nos braços segura a cabeça em desespero. Os detalhes das tatuagens e os fortes contrastes realçam a sensação da imagem.,https://gallerix.pt/poster/7342-tattooed-emotion,https://img.gallerix.com/product/google/7342.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7342,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Preto/Branco,"Moda,Fotografia,Preto e branco",PT
9600,Poster Twirl Of Temptation | Aquarela,Dê à sua casa um toque de elegância lúdica com este póster único. A silhueta elegante de uma mulher com um vestido fluído com riscas nas cores chocolate e baunilha combina perfeitamente com o chupa-chupa que está a segurar.,https://gallerix.pt/poster/9600-twirl-of-temptation,https://img.gallerix.com/product/google/9600.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9600,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Vermelho,Aquarela,PT
8393,Poster Im Walde By Carl Spitzweg | Artista famoso,Cartaz da categoria artistas famosos com a pintura &quot;Im Walde&quot; do artista alemão Carl Spitzweg.,https://gallerix.pt/poster/8393-im-walde-by-carl-spitzweg,https://img.gallerix.com/product/google/8393.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8393,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Bege/Verde,Artista famoso,PT
9498,"Poster Lazy Day Cat Lounger | Aquarela, Gatos","Um encantador poster que capta um gato laranja a dormir, descansando casualmente numa manta listrada numa poltrona verde-escuro. As cores quentes e a expressão pacífica do gato criam uma atmosfera acolhedora e relaxante, perfeita para dar à sua casa uma sensação acolhedora e relaxante.",https://gallerix.pt/poster/9498-lazy-day-cat-lounger,https://img.gallerix.com/product/google/9498.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9498,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Verde/Amarelo,"Aquarela,Gatos",PT
8264,Poster Self-Portrait By Arnold Peter Weisz Kubincan | Artista famoso,Cartaz da categoria artistas famosos com a pintura &quot;Auto-retrato&quot; do artista eslovaco Arnold Peter Weisz Kubincan do ano de 1927.,https://gallerix.pt/poster/8264-self-portrait-by-arnold-peter-weisz-kubincan,https://img.gallerix.com/product/google/8264.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8264,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Cinzento/Bege,Artista famoso,PT
5961,Poster Lago Maggiore By John Ferguson Weir | Artista famoso,"Cartaz da categoria arte histórica com a pintura ""Lago Maggiore"" do artista americano John Ferguson Weir do ano de 1869.",https://gallerix.pt/poster/5961-lago-maggiore-by-john-ferguson-weir,https://img.gallerix.com/product/google/5961.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5961,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Azul,Artista famoso,PT
8014,"Poster Ethereal Current | Arte abstrata, Pinturas de arte",,https://gallerix.pt/poster/8014-ethereal-current,https://img.gallerix.com/product/google/8014.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8014,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Bege/Amarelo,"Arte abstrata,Pinturas de arte",PT
7416,"Poster Coffee Moments | Cozinha, Aquarela","Crie uma atmosfera calorosa e convidativa em sua casa com nosso elegante pôster representando duas xícaras de café em uma tela xadrez. Com seus tons suaves de sépia e estilo aquarela elegante, esta ilustração captura uma sensação de calma e aconchego, perfeita para a cozinha ou sala de estar. A paleta de cores subtil e o motivo clássico tornam-no numa adição intemporal que complementa interiores modernos e tradicionais.",https://gallerix.pt/poster/7416-coffee-moments,https://img.gallerix.com/product/google/7416.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7416,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Bege,"Cozinha,Aquarela",PT
8816,Poster Mountainous Landscape With The Ruins Of A Castle By Aelbert Cuyp | Artista famoso,Entrada na categoria de arte histórica com o quadro &quot;Paisagem Montanhosa com Ruínas de Um Castelo&quot; do artista holandês Aelbert Cuyp do ano 1640-1650.,https://gallerix.pt/poster/8816-mountainous-landscape-with-the-ruins-of-a-castle-by-aelbert-cuyp,https://img.gallerix.com/product/google/8816.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8816,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Bege/Azul,Artista famoso,PT
4788,"Poster Titanic Rudder | Fotografia, Preto e branco, Vintage, Artista famoso, Motores e Veículos","Pôster com uma fotografia em preto e branco dos trabalhadores do estaleiro ao leme do Titanic durante sua construção em 1911 em Belfast. Um ano depois, em 10 de abril de 1912, o Titanic deixou Southampton, na Inglaterra, para sua primeira e única viagem a Nova York. A colisão com o iceberg aconteceu apenas 5 dias depois, quando oficialmente 1.514 pessoas morreram.",https://gallerix.pt/poster/4788-titanic-rudder,https://img.gallerix.com/product/google/4788.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4788,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Preto/Branco,"Fotografia,Preto e branco,Vintage,Artista famoso,Motores e Veículos",PT
6366,"Poster Winter Village No5 | Natal, Feriados festivos",Poster da nossa coleção de Natal com uma bela e atmosférica pintura de uma árvore de Natal iluminada em um lindo cenário urbano.,https://gallerix.pt/poster/6366-winter-village-no5,https://img.gallerix.com/product/google/6366.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,6366,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Verde/Amarelo,"Natal,Feriados festivos",PT
5835,"Poster Prada G-Wagon No2 | Moda, Preto e branco",Poster a preto e branco da categoria de moda com a fotografia de um Mercedes-Benz Classe G em frente a uma fachada de luxo. O pôster também apresenta um logotipo da marca de luxo Prada.,https://gallerix.pt/poster/5835-prada-g-wagon-no2,https://img.gallerix.com/product/google/5835.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5835,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Preto/Branco,"Moda,Preto e branco",PT
8584,Poster Singerie By David Teniers The Younger | Artista famoso,Cartaz com a pintura &quot;Singerie&quot; do artista belga David Teniers The Younger.,https://gallerix.pt/poster/8584-singerie-by-david-teniers-the-younger,https://img.gallerix.com/product/google/8584.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8584,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Vermelho,Artista famoso,PT
10707,"Poster Blush Harmony | Arte abstrata, Aquarela","Este poster apresenta uma suave sinfonia de pinceladas rosa e branca, onde os movimentos suaves das cores criam uma dança visual de calma e harmonia. Com as suas linhas elegantes e fluidas, convida-o a um momento de tranquilidade e reflexão.",https://gallerix.pt/poster/10707-blush-harmony,https://img.gallerix.com/product/google/10707.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10707,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Rosa,"Arte abstrata,Aquarela",PT
5003,Poster Tatra Mountain Landscape By Ladislav Mednyánszky | Artista famoso,"Pôster com a pintura ""Tatra Mountain Landscape"" do artista eslovaco Ladislav Mednyánszky do ano de 1890.",https://gallerix.pt/poster/5003-tatra-mountain-landscape-by-ladislav-mednyanszky,https://img.gallerix.com/product/google/5003.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5003,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Artista famoso,PT
3934,"Poster Twin Lens Camera | Fotografia, Preto e branco, Vintage",Pôster vintage preto e branco da categoria arte fotográfica com fotografia em uma câmera retrô antiga.,https://gallerix.pt/poster/3934-twin-lens-camera,https://img.gallerix.com/product/google/3934.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3934,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Preto/Branco,"Fotografia,Preto e branco,Vintage",PT
8886,Poster Samson And Delilah By Anthony Van Dyck | Artista famoso,Post da categoria arte histórica com o quadro &quot;Sansão e Dalila&quot; do artista britânico Anthony Van Dyck.,https://gallerix.pt/poster/8886-samson-and-delilah-by-anthony-van-dyck,https://img.gallerix.com/product/google/8886.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8886,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Bege,Artista famoso,PT
5357,Poster This Is New York City | Cidades e Arquitetura,Poster da categoria cidades e arquitetura com uma bela fotografia em preto e branco da cidade de Nova York e Manhattan. O pôster traz um texto resumido sobre a cidade de Nova York e sua história.,https://gallerix.pt/poster/5357-this-is-new-york-city,https://img.gallerix.com/product/google/5357.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5357,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Cinzento,Cidades e Arquitetura,PT
5138,"Poster Cosmopolitan Cocktail | Graficamente, Texto e Citações, Vintage, Cozinha",Pôster colorido da categoria cozinha e vintage com ilustração de um clássico coquetel Cosmopolitan. O pôster traz um texto listando os ingredientes e como fazer a bebida.,https://gallerix.pt/poster/5138-cosmopolitan-cocktail,https://img.gallerix.com/product/google/5138.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5138,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Rosa/Vermelho,"Graficamente,Texto e Citações,Vintage,Cozinha",PT
9054,"Poster Snowy Day Hot Cocoa | Natal, Inverno, Feriados festivos","Aqueça a sensação de inverno em sua casa com este poster convidativo! A imagem mostra duas chávenas fumegantes de chocolate quente, cobertas com marshmallows fofos, rodeadas de ramos cobertos de neve e pinhas. Este poster capta o clima de inverno perfeito com a sua atmosfera suave e gelada e é ideal para criar uma sensação acolhedora e caseira. Perfeito para quem adora os prazeres simples do inverno e o chocolate quente!",https://gallerix.pt/poster/9054-snowy-day-hot-cocoa,https://img.gallerix.com/product/google/9054.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,9054,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Bege,"Natal,Inverno,Feriados festivos",PT
3367,"Poster Between Spruces | Natureza, Inverno","Pôster da categoria natureza com uma bela imagem natural de uma paisagem de inverno com árvores, montanhas e neblina.",https://gallerix.pt/poster/3367-between-spruces,https://img.gallerix.com/product/google/3367.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,3367,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Branco/Preto/Verde,"Natureza,Inverno",PT
8841,Poster Mystischer Kopf By Alexej Von Jawlensky | Artista famoso,Post da categoria arte histórica com a pintura &quot;Mystischer Kopf&quot; do artista russo-alemão Alexej Von Jawlensky do ano de 1918.,https://gallerix.pt/poster/8841-mystischer-kopf-by-alexej-von-jawlensky,https://img.gallerix.com/product/google/8841.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8841,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Amarelo,Artista famoso,PT
4685,"Poster Prada G-Wagon | Moda, Preto e branco",Poster a preto e branco da categoria de moda com fotografia de um Mercedes Classe G e da marca de luxo Prada.,https://gallerix.pt/poster/4685-prada-g-wagon,https://img.gallerix.com/product/google/4685.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4685,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Preto/Branco,"Moda,Preto e branco",PT
4828,Poster Man With A Knapsack By Winslow Homer | Artista famoso,"Pôster com a pintura ""Man With A Knapsack"" do artista americano Winslow Homer do ano de 1873.",https://gallerix.pt/poster/4828-man-with-a-knapsack-by-winslow-homer,https://img.gallerix.com/product/google/4828.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4828,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Vermelho,Artista famoso,PT
10687,"Poster Bear Brilliance | Cartazes para crianças, Pinturas de arte",Este póster capta um animal de brinquedo dourado com um acabamento brilhante que transmite uma sensação de elegância moderna e diversão. A superfície reflexiva da figura cria um contraste cativante contra o fundo artístico repleto de padrões abstratos.,https://gallerix.pt/poster/10687-bear-brilliance,https://img.gallerix.com/product/google/10687.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10687,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Bege,"Cartazes para crianças,Pinturas de arte",PT
6425,"Poster Winter Swans | Animais, Natal, Inverno, Feriados festivos",Crie calma e harmonia em sua casa com este poster mágico de dois cisnes elegantes num lago calmo no inverno. Os flocos de neve dançam suavemente no ar enquanto a natureza é envolvida pelo manto branco do inverno. Uma pintura perfeita para captar a beleza do inverno e dar uma sensação de serenidade e romance.,https://gallerix.pt/poster/6425-winter-swans,https://img.gallerix.com/product/google/6425.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,6425,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Branco,"Animais,Natal,Inverno,Feriados festivos",PT
7699,Poster Stadio Olimpico Vintage Sketch 02 EN | Esboços do estádio,"O Stadio Olimpico, localizado em Roma, Itália, é um estádio histórico multifuncional que serve de sede para os clubes de futebol AS Roma e SS Lazio. Inaugurado em 1953, tem capacidade para cerca de 70.000 lugares, o que o torna um dos maiores estádios da Itália. Conhecido pelo seu design distinto e atmosfera vibrante, o Stadio Olimpico acolheu numerosos eventos importantes, incluindo os Jogos Olímpicos de Verão de 1960, jogos do Campeonato do Mundo da FIFA e finais da Liga dos Campeões da UEFA. O estádio conta com instalações modernas, garantindo uma experiência de alto nível aos torcedores. O Stadio Olimpico é um símbolo da rica herança desportiva de Roma e continua a ser um centro central para grandes eventos desportivos e de entretenimento.",https://gallerix.pt/poster/7699-stadio-olimpico-vintage-sketch-02-en,https://img.gallerix.com/product/google/7699.jpg,24.90 EUR,,in stock,new,Gallerix,7699,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Esboços do estádio,PT
7204,"Poster Line Art Waves | Arte abstrata, Arte linear",Poster com uma ilustração artística minimalista e abstrata de uma paisagem ondulada sobre um fundo marrom.,https://gallerix.pt/poster/7204-line-art-waves,https://img.gallerix.com/product/google/7204.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7204,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Bege,"Arte abstrata,Arte linear",PT
8567,"Poster Exotic Harmony | Animais, Pinturas a óleo","Crie uma atmosfera exótica e colorida com este bonito póster de dois papagaios coloridos a descansar num galho de palmeira. Os tons vibrantes de vermelho, azul e amarelo trazem energia e vida a qualquer divisão, enquanto o fundo suave cria um equilíbrio harmonioso.",https://gallerix.pt/poster/8567-exotic-harmony,https://img.gallerix.com/product/google/8567.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8567,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Verde/Azul/Rosa/Vermelho/Amarelo,"Animais,Pinturas a óleo",PT
4041,"Poster Beige Magnolia No2 | Botânico, Outono",Pôster em formato de retrato da categoria botânica com fotografia em close de uma linda flor de magnólia. A combinação de tons de branco e bege cria uma sensação maravilhosa neste pôster.,https://gallerix.pt/poster/4041-beige-magnolia-no2,https://img.gallerix.com/product/google/4041.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4041,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Bege,"Botânico,Outono",PT
8680,Poster Amselfluh By Ernst Ludwig Kirchner | Artista famoso,Cartaz com a pintura &quot;Amselfluh&quot; do artista alemão Ernst Ludwig Kirchner em 1922.,https://gallerix.pt/poster/8680-amselfluh-by-ernst-ludwig-kirchner,https://img.gallerix.com/product/google/8680.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8680,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Azul,Artista famoso,PT
