id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
5674,"Poster Stallone As Rocky Balboa | Iconische foto's, Zwart wit",Poster uit de categorie iconische foto's met een foto van Sylvester Stallone als de iconische bokser en filmheld Rocky Balboa.,https://gallerix.be/poster/5674-stallone-as-rocky-balboa,https://img.gallerix.com/product/google/5674.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5674,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Zwart/Wit,"Iconische foto's,Zwart wit",BE
6357,"Poster Winter Village Sunset | Kerst, Winter, Feestdagen",Poster uit onze kerstcollectie met een aquarel van een dorp in een winterlandschap bij zonsondergang.,https://gallerix.be/poster/6357-winter-village-sunset,https://img.gallerix.com/product/google/6357.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,6357,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Geel,"Kerst,Winter,Feestdagen",BE
8849,Poster La Boule Argentée By Alfred Stevens | Beroemde kunstenaars,Post uit de categorie historische kunst met het schilderij &quot;La Boule Argentée&quot; van de Belgische kunstenaar Alfred Stevens.,https://gallerix.be/poster/8849-la-boule-argentee-by-alfred-stevens,https://img.gallerix.com/product/google/8849.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8849,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Groen,Beroemde kunstenaars,BE
5836,"Poster Paris Style Breakfast | Fashion, Fotokunst, Zwart wit",Zwart-wit poster uit de categorie fotokunst en mode met een foto van een vrouw die een luxe ontbijt eet in een appartement in Parijs.,https://gallerix.be/poster/5836-paris-style-breakfast,https://img.gallerix.com/product/google/5836.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5836,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Zwart/Wit,"Fashion,Fotokunst,Zwart wit",BE
5316,Poster Tree Sparrow | Dieren,Poster uit de categorie dieren met een foto van een musvogeltje zittend op een tak.,https://gallerix.be/poster/5316-tree-sparrow,https://img.gallerix.com/product/google/5316.jpg,14.90 EUR,11.18 EUR,in stock,new,Gallerix,5316,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Dieren,BE
8780,"Poster Snow-Kissed Pine Duo | Kerst, Winter, Feestdagen","Deze poster legt de stilte van het bos vast met twee grote kegels bedekt met een laagje sprankelende sneeuw, omgeven door zachte takken in een ijzig landschap. Het beeld straalt een eenvoudige en natuurlijke schoonheid uit die doet denken aan de rustige charme en magie van de winter. Perfect voor het creëren van een rustgevende en nuchtere sfeer in huis - een eerbetoon aan de kleine details van de natuur en de vredige momenten van de winter.",https://gallerix.be/poster/8780-snow-kissed-pine-duo,https://img.gallerix.com/product/google/8780.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,8780,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige/Groen,"Kerst,Winter,Feestdagen",BE
3994,Poster Bouquet Of White Peonies | Botanisch,Poster in staand formaat uit de categorie botanisch met prachtige fotografie op een boeket witte pioenrozen. Deze prachtige poster past perfect bij de lichte moderne inrichting.,https://gallerix.be/poster/3994-bouquet-of-white-peonies,https://img.gallerix.com/product/google/3994.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3994,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Fehér,Botanisch,BE
8550,"Poster Waves & Pineapple Magic | Keuken, Zomer, Olieverfschilderijen","Geef je huis een tropisch tintje met deze unieke poster van een goudkleurige ananas op een zonnig strand, precies daar waar de golven van de oceaan het zand raken. De zachte, artistieke penseelstreken en harmonieuze kleurtinten creëren een gevoel van zomer, vrijheid en exotische luxe.",https://gallerix.be/poster/8550-waves-pineapple-magic,https://img.gallerix.com/product/google/8550.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8550,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Geel,"Keuken,Zomer,Olieverfschilderijen",BE
2944,Poster Sanna Wieslander Swan Orchid | Sanna Wieslander,De schetsen van Sanna Wieslander zijn volledig met de hand getekend met potlood en inkt en vervolgens gedrukt op posterpapier.,https://gallerix.be/poster/2944-sanna-wieslander-swan-orchid,https://img.gallerix.com/product/google/2944.jpg,14.90 EUR,,in stock,new,Gallerix,2944,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Fehér,Sanna Wieslander,BE
10684,Poster Textured Tapestry | Abstract,Deze poster valt op door de harmonieus samengestelde blokken in groen- en terracotta tinten. De rustieke structuur en het aardse kleurenpalet stralen warmte en huiselijkheid uit. Ideaal om een ​​woonkamer of kantoor tot leven te brengen.,https://gallerix.be/poster/10684-textured-tapestry,https://img.gallerix.com/product/google/10684.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10684,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Groen,Abstract,BE
9077,"Poster Retro SNES | Kinderposters, Vintage, Sport en Work out","Leg de magie van de gamegeschiedenis vast met onze &quot;Retro SNES&quot;-poster. Een minimalistisch ontwerp dat de iconische gamecontroller benadrukt tegen een vintage gele achtergrond - perfect voor liefhebbers van retro-gaming. Past perfect in de speelhoek, thuiskantoor of woonkamer en voegt een vleugje nostalgie toe aan het interieur. Laat deze poster een stijlvol eerbetoon zijn aan de onvergetelijke gamemomenten van weleer.",https://gallerix.be/poster/9077-retro-snes,https://img.gallerix.com/product/google/9077.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9077,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Geel,"Kinderposters,Vintage,Sport en Work out",BE
3864,"Poster Locomotive | Fotokunst, Zwart wit, Vintage, Motoren en voertuigen",Zwart-wit poster met fotografie op een oude locomotief. De trein wordt recht van voren gefotografeerd wanneer hij op de rails binnen het stationsgebied rijdt.,https://gallerix.be/poster/3864-locomotive,https://img.gallerix.com/product/google/3864.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3864,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Zwart/Wit,"Fotokunst,Zwart wit,Vintage,Motoren en voertuigen",BE
9479,Poster Creamwave Texture | Abstract,"Ervaar de elegantie van eenvoud met deze stijlvolle poster, Ivory Whispers. De zachte, romige penseelstreken creëren een harmonieuze textuur die tijdloos minimalisme en subtiele luxe oproept. Ideaal om uw huis of kantoor een rustige, verfijnde uitstraling te geven.",https://gallerix.be/poster/9479-creamwave-texture,https://img.gallerix.com/product/google/9479.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9479,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Fehér/Beige,Abstract,BE
5962,Poster Heavy Swells By Howard Russell Butler | Beroemde kunstenaars,"Affiche uit de categorie historische kunst met het schilderij ""Heavy Swells"" van de Amerikaanse kunstenaar Howard Russell Butler uit het jaar 1918.",https://gallerix.be/poster/5962-heavy-swells-by-howard-russell-butler,https://img.gallerix.com/product/google/5962.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5962,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Groen,Beroemde kunstenaars,BE
4608,Poster The Garden No3 | Kunstposters,Poster uit de categorie abstract en illustraties met een geschilderde afbeelding van prachtige bloemen en bladeren.,https://gallerix.be/poster/4608-the-garden-no3,https://img.gallerix.com/product/google/4608.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4608,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,,Kunstposters,BE
5412,Poster Abstract Odyssey No1 | Abstract,"Poster uit de categorie illustraties met een abstract schilderij in de kleuren zwart, blauw en bruin.",https://gallerix.be/poster/5412-abstract-odyssey-no1,https://img.gallerix.com/product/google/5412.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5412,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige/Blauw,Abstract,BE
5201,Poster Stuck In Life | Conceptueel en Surrealistisch,Kunstposter met een illustratie van een man die in een cirkel loopt en zijn eigen voetstappen volgt. De illustratie symboliseert dat we vast kunnen lopen in het leven.,https://gallerix.be/poster/5201-stuck-in-life,https://img.gallerix.com/product/google/5201.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5201,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grijs/Geel,Conceptueel en Surrealistisch,BE
7407,"Poster Tulip Essence | Botanisch, Aquarel","Ontdek tijdloze elegantie met onze prachtige poster van een witte tulp tegen een verfijnde groene achtergrond. Deze stijlvolle illustratie legt de schoonheid van de bloem vast met prachtige details en zachte, natuurlijke kleuren. Perfect om een ​​rustige en harmonieuze sfeer in uw huis te creëren.",https://gallerix.be/poster/7407-tulip-essence,https://img.gallerix.com/product/google/7407.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7407,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Groen,"Botanisch,Aquarel",BE
3867,Poster River Boats | Natuur,Poster uit de categorie natuur met een foto van een prachtig landschap in prachtige kleuren. De roeiboten liggen aan de oever langs de rivier in een prachtige bosrijke omgeving met op de achtergrond besneeuwde bergtoppen.,https://gallerix.be/poster/3867-river-boats,https://img.gallerix.com/product/google/3867.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3867,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Groen/Blauw,Natuur,BE
10010,Poster Poised Reflection | Aquarel,"Deze poster toont een elegant profiel in zwart-wit tegen een diepblauwe achtergrond, waardoor een gevoel van stilte en kracht ontstaat. De gedurfde lijnen en zachte uitdrukking zorgen voor een harmonieuze balans tussen eenvoud en complexiteit.",https://gallerix.be/poster/10010-poised-reflection,https://img.gallerix.com/product/google/10010.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10010,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blauw,Aquarel,BE
9923,Poster Calm Reflection | Aquarel,"Breng leven en emotie op uw muur met deze boeiende poster! Een vrouw vastgelegd in een moment van stilte en introspectie, gehuld in een zacht gebloemd gordijn dat haar diepe overpeinzing benadrukt.",https://gallerix.be/poster/9923-calm-reflection,https://img.gallerix.com/product/google/9923.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9923,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Blauw,Aquarel,BE
10485,Poster Sunset Drift | Abstract,"Deze poster straalt rust uit met zijn zachte, zwevende lijnen in goudoranje tinten. De etherische golven doen denken aan de vredige momenten van zonsondergang, wanneer het licht over de horizon danst.",https://gallerix.be/poster/10485-sunset-drift,https://img.gallerix.com/product/google/10485.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10485,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Rood,Abstract,BE
3603,Poster Monkey Balloons | Kinderposters,Poster uit de categorie kinderschilderijen met schattige aquarel van een aap met ballonnen in de staart. Het motief is geschilderd tegen een lichte zandkleurige achtergrond.,https://gallerix.be/poster/3603-monkey-balloons,https://img.gallerix.com/product/google/3603.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,3603,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Geel,Kinderposters,BE
6127,"Poster Christmas Bells Ringing | Kerst, Feestdagen",Poster uit de categorie Winter en Kerstmis met een aquarel van twee prachtige kerstklokken met decoraties.,https://gallerix.be/poster/6127-christmas-bells-ringing,https://img.gallerix.com/product/google/6127.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,6127,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige/Groen,"Kerst,Feestdagen",BE
5590,"Poster Soccer Player | Kinderposters, Zwart wit, Sport en Work out",Sportposter met een zwart-wit afbeelding van een voetballer die een voetbal vasthoudt.,https://gallerix.be/poster/5590-soccer-player,https://img.gallerix.com/product/google/5590.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5590,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Zwart/Wit,"Kinderposters,Zwart wit,Sport en Work out",BE
7340,"Poster Tattooed Identity | Fashion, Fotokunst, Zwart wit","Poster uit de categorie Fotokunst met een zwart-witfoto die de essentie van zelfexpressie vastlegt door middel van gedetailleerde tatoeages en een hoed met brede rand, waardoor een gevoel van mysterie en individualiteit ontstaat.",https://gallerix.be/poster/7340-tattooed-identity,https://img.gallerix.com/product/google/7340.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7340,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Zwart/Wit,"Fashion,Fotokunst,Zwart wit",BE
2655,"Poster Loving Roses No2 | Botanisch, Zomer",Poster uit de categorie Botanisch met een foto van prachtige roze bloemen.,https://gallerix.be/poster/2655-loving-roses-no2,https://img.gallerix.com/product/google/2655.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,2655,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Roze,"Botanisch,Zomer",BE
10182,"Poster Chic Simplicity | Botanisch, Aquarel","Deze poster valt op door zijn eenvoudige maar krachtige stijl. Een zwart-wit silhouet van bloemen rijst op uit een gestreepte vaas, wat een gevoel van tijdloze elegantie creëert. Het minimalistische zwart-witthema creëert een rustige sfeer, perfect om een ​​vleugje verfijning toe te voegen aan elke kamer.",https://gallerix.be/poster/10182-chic-simplicity,https://img.gallerix.com/product/google/10182.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10182,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Geel,"Botanisch,Aquarel",BE
9988,"Poster Ethereal Bloom | Botanisch, Aquarel","Deze poster toont een etherische bloem in gedempte blauw- en grijstinten, waardoor een kalme en dromerige sfeer ontstaat. De brede penseelstreektechniek creëert een gevoel van beweging en vloeiendheid, terwijl de subtiele nuances tussen licht en schaduw verschuiven.",https://gallerix.be/poster/9988-ethereal-bloom,https://img.gallerix.com/product/google/9988.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9988,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blauw,"Botanisch,Aquarel",BE
6732,"Poster Pastel Eggs And Floppy Ears | Dieren, Olieverfschilderijen, Feestdagen, Pasen","Leg de magie van Pasen vast met deze charmante poster. Een schattig konijntje gluurt tussen een verzameling pastelkleurige eieren, omringd door het zachte licht van de lente en bloeiend gras. Deze afbeelding symboliseert de vreugde en speelsheid van de komst van de lente, perfect om warmte en feestelijke sfeer in huis te verspreiden of als prachtig cadeau-idee voor Pasen.",https://gallerix.be/poster/6732-pastel-eggs-and-floppy-ears,https://img.gallerix.com/product/google/6732.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6732,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Blauw/Roze/Geel,"Dieren,Olieverfschilderijen,Feestdagen,Pasen",BE
9282,"Poster Golden Hour Blossoms | Botanisch, Lente, Olieverfschilderijen, Feestdagen, Pasen","Deze poster vangt de gloed van de zomer met gouden klaproosbloemen badend in zachte zonneschijn. Een eerbetoon aan de schoonheid van de natuur en de eenvoud van het leven, waarbij de schitterende kleuren en het subtiele licht een warme en vredige sfeer creëren. Perfect om je huis een gevoel van energie en harmonie te geven – een tijdloze herinnering aan zonnige dagen en bloeiende landschappen.",https://gallerix.be/poster/9282-golden-hour-blossoms,https://img.gallerix.com/product/google/9282.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9282,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Groen/Geel,"Botanisch,Lente,Olieverfschilderijen,Feestdagen,Pasen",BE
7287,Poster Neymar Jr FC Barcelona 2013 | Sport en Work out,Zwart-wit poster met een foto van de Braziliaanse voetbalster Neymar Jr bij FC Barcelona in 2013.,https://gallerix.be/poster/7287-neymar-jr-fc-barcelona-2013,https://img.gallerix.com/product/google/7287.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7287,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Zwart/Wit,Sport en Work out,BE
3181,Poster Fire Truck | Kinderposters,Poster voor kinderen met afbeelding van een oude retro speelgoed brandweerwagen in klassieke rode kleur. De brandweerwagen staat tegen een lichte zandkleurige achtergrond en vormt een prachtig motief voor de kinderkamer.,https://gallerix.be/poster/3181-fire-truck,https://img.gallerix.com/product/google/3181.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,3181,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Rood,Kinderposters,BE
3784,"Poster Running Into Ocean | Fotokunst, Zwart wit",Zwart-wit poster uit de categorie fotokunst met fotografie in drone-perspectief van een jonge man die naar de zee rent tussen schuimende golven die tegen het strand beuken.,https://gallerix.be/poster/3784-running-into-ocean,https://img.gallerix.com/product/google/3784.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3784,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Zwart/Wit,"Fotokunst,Zwart wit",BE
7061,"Poster Olio D'Oliva | Keuken, Aquarel",Poster met een minimalistische en gestileerde illustratie van een olijfoliefles met de tekst &quot;OLIO D&#39;OLIVA EXTRA VERGINE&quot;. De fles is gemaakt met verticale groene lijnen op een lichte achtergrond.,https://gallerix.be/poster/7061-olio-doliva,https://img.gallerix.com/product/google/7061.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7061,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Groen,"Keuken,Aquarel",BE
8721,"Poster Guardian Of The Forest | Dieren, Zwart wit","Haal de trots en elegantie van de natuur in huis met deze krachtige poster. De afbeelding toont een majestueus hert met indrukwekkend gewei, dat trots in zijn natuurlijke omgeving staat. Perfect voor degenen die geïnspireerd zijn door de schoonheid van de wildernis en de stille bewaker van het bos. Een eerbetoon aan de Scandinavische fauna en een kunstwerk dat kracht, rust en tijdloze aanwezigheid in elke kamer uitstraalt.",https://gallerix.be/poster/8721-guardian-of-the-forest,https://img.gallerix.com/product/google/8721.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8721,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Zwart/Wit,"Dieren,Zwart wit",BE
3664,"Poster Clouds Over Lake | Natuur, Herfst",Poster uit de categorie natuur met een prachtige natuurafbeelding van een berglandschap aan een meer in Duitsland.,https://gallerix.be/poster/3664-clouds-over-lake,https://img.gallerix.com/product/google/3664.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3664,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Blauw/Geel,"Natuur,Herfst",BE
