id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
7897,Plakát A Fat And Happy Life | Abstraktní,"Tento plakát s názvem „Une vie grasse et heureuse“ představuje minimalistickou a elegantní ilustraci nahé ženy v sebevědomé póze, kterou doprovází stylizované prase v pozadí. Jemná, světlá barevná paleta a poetický text ve spodní části vytvářejí klidnou a uvolněnou atmosféru. Obraz zpochybňuje tělesné normy a oslavuje svobodu žít svůj život v souladu se sebou samým, bez ohledu na očekávání společnosti. Je to vizuální oslava sebepřijetí a pozitivity těla s humorným a okouzlujícím podtextem.",https://gallerix.cz/plakat/7897-a-fat-and-happy-life,https://img.gallerix.com/product/google/7897.jpg,499.00 CZK,399.20 CZK,in stock,new,Gallerix,7897,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Žlutá,Abstraktní,CZ
9639,"Plakát Pastel Purrfection | Dětské, Olejomalby, Kočky","Tento barevný plakát zobrazuje hrdou bílou kočku s velkou růžovou mašlí kolem krku, namalovanou v zářivých pastelových tónech růžové, zelené a oranžové. Hravé štětce a sebevědomý výraz kočky dodávají obrazu šarm i postoj.",https://gallerix.cz/plakat/9639-pastel-purrfection,https://img.gallerix.com/product/google/9639.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,9639,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Růžový,"Dětské,Olejomalby,Kočky",CZ
4908,Plakát Arkville Landscape By Alexander H. Wyant | Slavní umělci,"Plakát s obrazem ""Arkville Landscape"" od amerického umělce Alexandra Helwiga Wyanta z let 1880-1889.",https://gallerix.cz/plakat/4908-arkville-landscape-by-alexander-h-wyant,https://img.gallerix.com/product/google/4908.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,4908,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Zelená/Modrý,Slavní umělci,CZ
4807,"Plakát Titanic Leaving Southampton | Fotografické umění, Černobílé, Vintage, Slavní umělci, Motory a vozidla",Plakát s černobílou fotografií RMS Titanic opouštějící Southampton na své osudné první plavbě v roce 1912.,https://gallerix.cz/plakat/4807-titanic-leaving-southampton,https://img.gallerix.com/product/google/4807.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,4807,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Černý/Bílý,"Fotografické umění,Černobílé,Vintage,Slavní umělci,Motory a vozidla",CZ
8590,Plakát Pensive By Delphin Enjolras | Slavní umělci,Plakát s obrazem „Pensive“ od francouzského umělce Delphina Enjolrase.,https://gallerix.cz/plakat/8590-pensive-by-delphin-enjolras,https://img.gallerix.com/product/google/8590.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,8590,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Žlutá,Slavní umělci,CZ
5980,Plakát Een Kudde Schapen By William Charles Estall | Slavní umělci,"Plakát z kategorie historické umění s obrazem ""Een Kudde Schapen"" od umělce Williama Charlese Estalla z let 1880-1897.",https://gallerix.cz/plakat/5980-een-kudde-schapen-by-william-charles-estall,https://img.gallerix.com/product/google/5980.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,5980,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Zelená,Slavní umělci,CZ
9922,Plakát Quiet Confidence | Akvarel,"Objevte tento fascinující plakát, kde se moderní umění snoubí se stylovou elegancí. Stylizovaná postava sedí uvolněně, s výraznými pruhy a zářivými kruhy vytvářející dynamickou rovnováhu. Toto umělecké dílo promění váš pokoj a přinese pocit klidu a energie.",https://gallerix.cz/plakat/9922-quiet-confidence,https://img.gallerix.com/product/google/9922.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,9922,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Žlutá,Akvarel,CZ
10079,"Plakát Chic Illusion | Slavnostní svátky, Halloween","Tento plakát upoutá pozornost hypnotickým tancem pruhů, kde černá a bílá splývají v elegantní vír. Čepici se vzorem pavučiny dodává tajemné kouzlo, které inspiruje fantazii.",https://gallerix.cz/plakat/10079-chic-illusion,https://img.gallerix.com/product/google/10079.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,10079,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Černý/Bílý,"Slavnostní svátky,Halloween",CZ
3843,"Plakát Vintage Camera | Fotografické umění, Černobílé, Vintage",Černobílý plakát ve formátu na výšku s fotografií na starém vintage fotoaparátu.,https://gallerix.cz/plakat/3843-vintage-camera,https://img.gallerix.com/product/google/3843.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,3843,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Černý/Bílý,"Fotografické umění,Černobílé,Vintage",CZ
10562,"Plakát Chess Sovereign | Fotografické umění, Černobílé","Tento plakát zachycuje momentku dominance šachového krále nad šachovnicí s výraznými kontrasty mezi světlem a stínem. Detaily krále zdůrazňují sílu a vedení, dávají smysl pro strategii a ohleduplnost.",https://gallerix.cz/plakat/10562-chess-sovereign,https://img.gallerix.com/product/google/10562.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,10562,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Černý/Bílý,"Fotografické umění,Černobílé",CZ
8609,Plakát The Artist’s Mother Opening A Door By Edouard Vuillard | Slavní umělci,Plakát s obrazem „Umělcova matka otevírá dveře“ od francouzského umělce Edouarda Vuillarda v roce 1886.,https://gallerix.cz/plakat/8609-the-artists-mother-opening-a-door-by-edouard-vuillard,https://img.gallerix.com/product/google/8609.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,8609,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Žlutá,Slavní umělci,CZ
5793,"Plakát Coffee Un Bel Gusto | Textové, Vintage, Kuchyně","Plakát ve stylu vintage s krásnou ilustrací pražené kávy s kávovými zrny a doplňky. Plakát obsahuje popisný text v angličtině o báječném nápoji, který je stejně populární po celém světě.",https://gallerix.cz/plakat/5793-coffee-un-bel-gusto,https://img.gallerix.com/product/google/5793.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,5793,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Béžový,"Textové,Vintage,Kuchyně",CZ
4733,Plakát Earthly Paradise By Hans Bocksberger der Altere | Slavní umělci,"Plakát s neuvěřitelně detailním obrazem „Le paradis terrestre“ ze 16. století od Hanse Bocksbergera staršího. Bocksberger byl umělec z Rakouska, který působil v období renesance. Motiv zobrazuje výjev ze Starého zákona s Bohem, Adamem a Evou, anděly a bohatou přírodu s různými rostlinami a zvířaty.",https://gallerix.cz/plakat/4733-earthly-paradise-by-hans-bocksberger-der-altere,https://img.gallerix.com/product/google/4733.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,4733,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,,Slavní umělci,CZ
10688,"Plakát Lucky Paws | Umění, Japandi","Tento plakát Japandi zdobí okouzlující šťastná kočka, jejíž velké oči a hravý výraz dodávají místnosti pocit radosti a pozitivity. Barvy na plakátu s jemnými modrými a teplými červenými odstíny se harmonicky doplňují a vytvářejí vizuálně přitažlivou atmosféru.",https://gallerix.cz/plakat/10688-lucky-paws,https://img.gallerix.com/product/google/10688.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,10688,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Modrý/Červená,"Umění,Japandi",CZ
6569,"Plakát Sanna Wieslander Snack Time (Michelangelo’s David Statue) | Černobílé, Sanna Wieslander","""Snack Time""z několika motivů v kolekci ""Sanna Wieslander goes bananas"". Motiv je nakreslen ručně detailním stylem tužky.",https://gallerix.cz/plakat/6569-sanna-wieslander-snack-time-michelangelos-david-statue,https://img.gallerix.com/product/google/6569.jpg,299.00 CZK,,in stock,new,Gallerix,6569,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Černý/Bílý,"Černobílé,Sanna Wieslander",CZ
9869,"Plakát Elegant Flourish | Botanické, Akvarel","Objevte jemnou krásu této stylizované květiny, kde se jemné bílé okvětní lístky setkávají se silnou zelení. Elegantní kontrast podtrhuje květinu v celé její kráse a je ideální pro oživení vašeho domova sofistikovaným a nadčasovým dojmem.",https://gallerix.cz/plakat/9869-elegant-flourish,https://img.gallerix.com/product/google/9869.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,9869,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Bílý/Zelená,"Botanické,Akvarel",CZ
5883,Plakát This Is Negroni Cocktail No2 | Kuchyně,"Vintage plakát z kategorie kuchyně s fotografií dvou koktejlů Negroni. Celosvětově si získal popularitu pro svůj jedinečný a hořkosladký chuťový profil, oblíbenou volbu pro ty, kteří hledají komplexnější a sofistikovanější koktejl. Plakát má popisný text o koktejlu Negroni.",https://gallerix.cz/plakat/5883-this-is-negroni-cocktail-no2,https://img.gallerix.com/product/google/5883.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,5883,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Černá/Červená,Kuchyně,CZ
9642,Plakát Peaceful Pause | Akvarel,"Tento stylový plakát zobrazuje ženu zabalenou do žlutě pruhované deky, jak sedí v tichém rozjímání na sytě zeleném pozadí. Teplé barvy a jednoduché tvary vytvářejí harmonický a uvolněný pocit.",https://gallerix.cz/plakat/9642-peaceful-pause,https://img.gallerix.com/product/google/9642.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,9642,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Zelená/Žlutá,Akvarel,CZ
8396,Plakát The Rose Lover By Carl Spitzweg | Slavní umělci,Plakát z kategorie známí umělci s obrazem &quot;The Rose Lover&quot; od německého umělce Carla Spitzwega z let 1847 – 1850.,https://gallerix.cz/plakat/8396-the-rose-lover-by-carl-spitzweg,https://img.gallerix.com/product/google/8396.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,8396,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Béžový/Zelená,Slavní umělci,CZ
4277,"Plakát Al Pacino | Ikonické, Černobílé","Černobílý plakát z naší kolekce ikonických fotografií s fotografií Al Pacina v roli Michaela Corleoneho ve filmu The Godfather Part II z roku 1974. Fotografie má zrnitou strukturu, která dodává snímku současný vintage vzhled.",https://gallerix.cz/plakat/4277-al-pacino,https://img.gallerix.com/product/google/4277.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,4277,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Černý/Bílý,"Ikonické,Černobílé",CZ
5348,Plakát Dry Reeds No4 | Obrázky přírody,Plakát z kategorie příroda s nádherně rostoucím rákosím houpajícím se ve větru proti jasné obloze.,https://gallerix.cz/plakat/5348-dry-reeds-no4,https://img.gallerix.com/product/google/5348.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,5348,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Béžový,Obrázky přírody,CZ
7342,"Plakát Tattooed Emotion | Módní, Fotografické umění, Černobílé","Plakát z kategorie Photo Art s černobílou fotografií zachycující intenzivní okamžik, kdy se člověk s tetováním na rukou a pažích zoufale svírá za hlavu. Detaily tetování a výrazné kontrasty umocňují pocit z obrazu.",https://gallerix.cz/plakat/7342-tattooed-emotion,https://img.gallerix.com/product/google/7342.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,7342,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Černý/Bílý,"Módní,Fotografické umění,Černobílé",CZ
2907,"Plakát Together | Textové, Kuchyně","Krásný a stylový plakát s textem ""Together is our favorite place to be"" v černé barvě na bílém pozadí. Tento plakát lze snadno spárovat s plakáty v jiných kategoriích a jako součást větší obrazové stěny.",https://gallerix.cz/plakat/2907-together,https://img.gallerix.com/product/google/2907.jpg,299.00 CZK,209.30 CZK,in stock,new,Gallerix,2907,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Černý/Bílý,"Textové,Kuchyně",CZ
8873,Plakát Night Effect By Anders Zorn | Slavní umělci,Příspěvek z kategorie historické umění s obrazem &quot;Noční efekt&quot; od švédského umělce Anderse Zorna z roku 1895.,https://gallerix.cz/plakat/8873-night-effect-by-anders-zorn,https://img.gallerix.com/product/google/8873.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,8873,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Červená,Slavní umělci,CZ
7044,"Plakát Satin Petals | Botanické, Módní, Fotografické umění","Plakát s krásnou kyticí bílých a světle růžových květů, včetně růží a lilií, umístěný v čiré skleněné lahvičce na přehozeném látkovém pozadí.",https://gallerix.cz/plakat/7044-satin-petals,https://img.gallerix.com/product/google/7044.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,7044,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Béžový,"Botanické,Módní,Fotografické umění",CZ
4966,Plakát Vue De Venise By Arnold Scheffer | Slavní umělci,Plakát s obrazem „Vue De Venise“ od francouzského umělce Arnolda Scheffera z roku 1873.,https://gallerix.cz/plakat/4966-vue-de-venise-by-arnold-scheffer,https://img.gallerix.com/product/google/4966.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,4966,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,,Slavní umělci,CZ
10036,"Plakát Caffeine Couture | Černobílé, Akvarel","Tento plakát zachycuje nadčasovou eleganci se siluetou ženy v pruzích, která si užívá chvilku klidu u šálku kávy. Jasné černé a bílé pruhy vytvářejí vizuální harmonii, zatímco nonšalantní postoj dodává elegantní a moderní pocit.",https://gallerix.cz/plakat/10036-caffeine-couture,https://img.gallerix.com/product/google/10036.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,10036,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Černý/Bílý/Šedá,"Černobílé,Akvarel",CZ
4800,Plakát The Glacier By Peder Balke | Slavní umělci,"Plakát s obrazem „Ledovec“ od norského krajináře Pedera Balkeho ze 40. let 19. století. Motivem je Jostedalsbreen, což je největší norský a evropský pevninský ledovec.",https://gallerix.cz/plakat/4800-the-glacier-by-peder-balke,https://img.gallerix.com/product/google/4800.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,4800,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Béžový/Modrý,Slavní umělci,CZ
3594,Plakát Cars And Balloons | Dětské,Dětský plakát z kategorie Dětské malby s roztomilou akvarelovou malbou autíček létajících zavěšených v balóncích v různých barvách. Krásné barvy a roztomilý motiv dělají z tohoto dětského plakátu vhodný plakát do dívčích i chlapeckých pokojíčků.,https://gallerix.cz/plakat/3594-cars-and-balloons,https://img.gallerix.com/product/google/3594.jpg,299.00 CZK,209.30 CZK,in stock,new,Gallerix,3594,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,,Dětské,CZ
4975,Plakát Little Cottonwood Canyon By Thomas Moran | Slavní umělci,"Plakát s obrazem „Upper End of Little Cottonwood Canyon, Wasatch Range, near Ogden, Utah“ od amerického umělce Thomase Morana z roku 1879.",https://gallerix.cz/plakat/4975-little-cottonwood-canyon-by-thomas-moran,https://img.gallerix.com/product/google/4975.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,4975,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Béžový,Slavní umělci,CZ
9066,"Plakát Santas Christmas Cheer | Vánoce, Slavnostní svátky","Rozšiřte vánoční náladu ve svém domově s tímto klasickým Santa plakátem! Obrázek ukazuje usmívajícího se Santa Clause, oblečeného ve svém tradičním červeném rouchu a sněhově bílých vousech, vesele mávající vřelým a přátelským pohledem. Jeho radost a okouzlující výraz zachycuje tu pravou vánoční atmosféru a připomíná kouzelné svátky dětství. Ideální pro vytvoření příjemné a sváteční atmosféry v domácnosti během Vánoc.",https://gallerix.cz/plakat/9066-santas-christmas-cheer,https://img.gallerix.com/product/google/9066.jpg,299.00 CZK,209.30 CZK,in stock,new,Gallerix,9066,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Červená,"Vánoce,Slavnostní svátky",CZ
8598,Plakát La Répétition Au Foyer De La Danse By Edgar Degas | Slavní umělci,Plakát s obrazem „La Répétition Au Foyer De La Danse“ od francouzského umělce Edgara Degase.,https://gallerix.cz/plakat/8598-la-repetition-au-foyer-de-la-danse-by-edgar-degas,https://img.gallerix.com/product/google/8598.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,8598,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Béžový,Slavní umělci,CZ
10466,"Plakát Leafy Serenity | Botanické, Akvarel","Tento plakát okamžitě upoutá pozornost svými elegantními zelenými listy kontrastujícími se stylovým, světlým pozadím. Prostřednictvím výrazného vzoru a síly přírody vytváří pocit tropického klidu a svěžesti.",https://gallerix.cz/plakat/10466-leafy-serenity,https://img.gallerix.com/product/google/10466.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,10466,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Zelená,"Botanické,Akvarel",CZ
10600,"Plakát Kuro Neko Japandi | Umění, Japandi","Tento plakát zachycuje vtipnou a okouzlující ilustraci černé kočky s výraznýma očima, která srká nudle z misky. Kontrastní žluté pozadí umocňuje hravost a dává pocit japonské kultury a kreativity.",https://gallerix.cz/plakat/10600-kuro-neko-japandi,https://img.gallerix.com/product/google/10600.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,10600,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát,Žlutá,"Umění,Japandi",CZ
5012,Plakát Bear Portrait | Dětské,Plakát do dětského pokoje s akvarelovou ilustrací roztomilého medvídka.,https://gallerix.cz/plakat/5012-bear-portrait,https://img.gallerix.com/product/google/5012.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,5012,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Béžový,Dětské,CZ
5966,"Plakát A Bird With Wings Spread By James Sowerby | Zvířata, Slavní umělci","Plakát z kategorie historické umění s obrazem ""A Bird With Wings Spread"" od anglického umělce Jamese Sowerbyho.",https://gallerix.cz/plakat/5966-a-bird-with-wings-spread-by-james-sowerby,https://img.gallerix.com/product/google/5966.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,5966,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Béžový,"Zvířata,Slavní umělci",CZ
8869,Plakát Self Portrait As Pierrot By Amedeo Modogliani | Slavní umělci,Příspěvek z kategorie historické umění s obrazem &quot;Autoportrét jako Pierrot&quot; od italského umělce Amedea Modoglianiho z roku 1915.,https://gallerix.cz/plakat/8869-self-portrait-as-pierrot-by-amedeo-modogliani,https://img.gallerix.com/product/google/8869.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,8869,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Béžový,Slavní umělci,CZ
5101,Plakát Stilleven Met Gitaar En Rozen By Margaretha Roosenboom | Slavní umělci,Plakát s obrazem „Stilleven Met Gitaar En Rozen“ od holandské umělkyně Margarethy Roosenboom z let 1880-1896.,https://gallerix.cz/plakat/5101-stilleven-met-gitaar-en-rozen-by-margaretha-roosenboom,https://img.gallerix.com/product/google/5101.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,5101,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Béžový/Zelená,Slavní umělci,CZ
5057,Plakát Levels Of Abstract No1 | Abstraktní,Plakát s abstraktní ilustrací objektů a obličeje v černé a žluté na světlém pískovém barevném pozadí.,https://gallerix.cz/plakat/5057-levels-of-abstract-no1,https://img.gallerix.com/product/google/5057.jpg,299.00 CZK,239.20 CZK,in stock,new,Gallerix,5057,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakát special,Žlutá,Abstraktní,CZ
