id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
5358,Poster This Is Paris | Städer och Arkitektur,Poster från kategorin städer och arkitektur med ett vackert svartvitt fotografi på Paris och Eifeltornet. Affischen har en sammanfattande text om staden Paris och dess historia.,https://gallerix.se/poster/5358-this-is-paris,https://img.gallerix.com/product/google/5358.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,5358,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grå,Städer och Arkitektur,SE
5661,Poster Teddy Bear Picking Stars | Barntavlor,Barnposter med en illustration av en liten teddybjörn som sitter på ett moln och plockar stjärnor.,https://gallerix.se/poster/5661-teddy-bear-picking-stars,https://img.gallerix.com/product/google/5661.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,5661,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Vit/Beige,Barntavlor,SE
8574,Poster Conway By David Cox | Berömda konstnärer,"Poster med målningen ""Conway"" av den brittiske konstnären David Cox från år 1783-1859.",https://gallerix.se/poster/8574-conway-by-david-cox,https://img.gallerix.com/product/google/8574.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8574,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berömda konstnärer,SE
10661,"Poster Mystical Mushrooms | Konsttavlor, Japandi","Japandi poster inspirerad av den japanska konstnären Yayoi Kusama. Denna poster förtrollar med sitt fantasifulla landskap av svampar i olika former och färger mot en djärv röd bakgrund. Prickarnas rytm och färgernas intensitet ger en känsla av rörelse och mystik, som om naturens magi vaknar till liv.",https://gallerix.se/poster/10661-mystical-mushrooms,https://img.gallerix.com/product/google/10661.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,10661,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Röd,"Konsttavlor,Japandi",SE
10670,"Poster Galactic Garden | Konsttavlor, Japandi","Japandi poster inspirerad av den japanska konstnären Yayoi Kusama. Livfulla färger och fantasifulla blommor väcker denna poster till liv, där en drömsk värld av kosmiska trädgårdar öppnar sig för betraktarens ögon. Genom att kombinera mystik och skönhet erbjuder denna poster en känsla av flykt från vardagen och skapar en atmosfär av lugn och fascination.",https://gallerix.se/poster/10670-galactic-garden,https://img.gallerix.com/product/google/10670.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,10670,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Röd,"Konsttavlor,Japandi",SE
8667,Poster Berglandschaft Bon Clavadel By Ernst Ludwig Kirchner | Berömda konstnärer,"Poster med målningen ""Berglandschaft von Clavadel"" av den tyska konstnären Ernst Ludwig Kirchner år 1925.",https://gallerix.se/poster/8667-berglandschaft-bon-clavadel-by-ernst-ludwig-kirchner,https://img.gallerix.com/product/google/8667.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8667,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Gul,Berömda konstnärer,SE
10587,"Poster Hohoemu Josei Japandi | Konsttavlor, Japandi",Denna poster utstrålar en känsla av eterisk skönhet med en kvinna klädd i en traditionell dräkt. De flytande tygerna och mjuka färgtonerna skapar en känsla av tidlös elegans. Kvinnans milda blick och vackra hållning ger en fridfull och drömlik atmosfär.,https://gallerix.se/poster/10587-hohoemu-josei-japandi,https://img.gallerix.com/product/google/10587.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,10587,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grön/Blå,"Konsttavlor,Japandi",SE
6622,"Poster AIK Hockey Logo Svart | AIK Hockey, Logotyp & Övrigt",Stilren poster från kategorin AIK Hockey med motiv AIK Hockey Logo Svart,https://gallerix.se/poster/6622-aik-hockey-logo-svart,https://img.gallerix.com/product/google/6622.jpg,179.00 SEK,,in stock,new,Gallerix,6622,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Svart/Gul,"AIK Hockey,Logotyp & Övrigt",SE
7772,"Poster Lisbon Journey | Fotokonst, Städer och Arkitektur","Denna poster fångar en autentisk scen från Lissabons historiska gator, där en klassisk spårvagn rullar nerför en brant, kullerstensbelagd gata. Spårvagnen, omgiven av charmiga gamla byggnader med balkonger och trånga gränder, förmedlar en känsla av tidlöshet och romantik. De mjuka, varma tonerna förstärker den nostalgiska atmosfären och framhäver Lissabons unika karaktär. Denna poster är perfekt för att tillföra en touch av europeisk stadscharm och historia till ditt hem.",https://gallerix.se/poster/7772-lisbon-journey,https://img.gallerix.com/product/google/7772.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,7772,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Gul,"Fotokonst,Städer och Arkitektur",SE
10046,Poster Brushwork Harmony | Abstrakt,Denna poster fångar ögat med sina intensiva penseldrag i kontrasterande svart och vitt. Rörelsen i linjerna skapar en känsla av dynamik och energi som andas liv i rummet. Med en minimalistisk estetik bjuder postern på ett konstnärligt uttryck där penseldragen spelar huvudrollen.,https://gallerix.se/poster/10046-brushwork-harmony,https://img.gallerix.com/product/google/10046.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,10046,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Abstrakt,SE
8586,Poster Pursuit By Dean Cornwell | Berömda konstnärer,"Poster med målningen ""Pursuit"" av den amerikanska konstnären Dean Cornwell från år 1921.",https://gallerix.se/poster/8586-pursuit-by-dean-cornwell,https://img.gallerix.com/product/google/8586.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8586,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blå,Berömda konstnärer,SE
10137,Poster Harmonious Embrace | Akvarell,Denna poster fångar essensen av mänsklig samhörighet genom en monokrom avbildning av två personer i en kram. De svartvita linjerna skapar en balans mellan kontraster och förmedlar en känsla av lugn och enhet.,https://gallerix.se/poster/10137-harmonious-embrace,https://img.gallerix.com/product/google/10137.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,10137,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Akvarell,SE
8307,"Poster Frozen Logo Malmö Redhawks | Malmö Redhawks, Logotyp & Texttavlor",Stilren poster från kategorin Malmö Redhawks med motiv Frozen Logo Malmö Redhawks,https://gallerix.se/poster/8307-frozen-logo-malmo-redhawks,https://img.gallerix.com/product/google/8307.jpg,179.00 SEK,,in stock,new,Gallerix,8307,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Svart/Röd,"Malmö Redhawks,Logotyp & Texttavlor",SE
8375,Poster San Cristoforo San Michele And Murano From The Fondamenta Nuove Venice By Canaletto | Berömda konstnärer,"Poster från kategorin berömda konstnärer med målningen ""San Cristoforo, San Michele, and Murano from the Fondamenta Nuove, Venice"" av den italienska konstnären Canaletto från år 1722-1723.",https://gallerix.se/poster/8375-san-cristoforo-san-michele-and-murano-from-the-fondamenta-nuove-venice-by-canaletto,https://img.gallerix.com/product/google/8375.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8375,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berömda konstnärer,SE
10562,"Poster Chess Sovereign | Fotokonst, Svartvita","Denna poster fångar en ögonblicksbild av schackkungens dominans över brädet, med mäktig kontrast mellan ljus och skuggor. Kungens detaljer framhäver styrka och ledarskap, vilket ger en känsla av strategi och tankearbete.",https://gallerix.se/poster/10562-chess-sovereign,https://img.gallerix.com/product/google/10562.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,10562,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Svart/Vit,"Fotokonst,Svartvita",SE
8248,Poster Mädchen An Einem Fenster Zum Markusplatz Tauben Fütternd By Anton Romako | Berömda konstnärer,"Poster från kategorin berömda konstnärer med målningen ""Mädchen An Einem Fenster Zum Markusplatz, Tauben Fütternd "" av den österrikiska konstnären Anton Romako från år 1875.",https://gallerix.se/poster/8248-madchen-an-einem-fenster-zum-markusplatz-tauben-futternd-by-anton-romako,https://img.gallerix.com/product/google/8248.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8248,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berömda konstnärer,SE
8669,"Poster Moonrise, Soldier And Maiden By Ernst Ludwig Kirchner | Berömda konstnärer","Poster med målningen ""Moonrise_ Soldier and Maiden"" av den tyska konstnären Ernst Ludwig Kirchner år 1905.",https://gallerix.se/poster/8669-moonrise-soldier-and-maiden-by-ernst-ludwig-kirchner,https://img.gallerix.com/product/google/8669.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8669,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grön,Berömda konstnärer,SE
8876,"Poster Picture Of The Lake At Hakone By Ando Hiroshige | Berömda konstnärer, Japandi","Poster från kategorin historisk konst med målningen ""Picture Of The Lake At Hakone"" av den japanska konstnären Ando Hiroshige från år 1833.",https://gallerix.se/poster/8876-picture-of-the-lake-at-hakone-by-ando-hiroshige,https://img.gallerix.com/product/google/8876.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8876,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blå,"Berömda konstnärer,Japandi",SE
4798,Poster Sunset On the Sea By John Frederick Kensett | Berömda konstnärer,"Poster med målningen ""Sunset on the Sea"" av den amerikanske landskapsmålaren John Frederick Kensett från år 1872.",https://gallerix.se/poster/4798-sunset-on-the-sea-by-john-frederick-kensett,https://img.gallerix.com/product/google/4798.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,4798,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Gul,Berömda konstnärer,SE
4725,"Poster Heden By August Strindberg | Berömda konstnärer, August Strindberg, Höst",Affisch med den abstrakta målningen Landskapsbild Heden av August Strindberg från år 1905.,https://gallerix.se/poster/4725-heden-by-august-strindberg,https://img.gallerix.com/product/google/4725.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,4725,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grå/Grön,"Berömda konstnärer,August Strindberg,Höst",SE
7282,Poster Lionel Messi Argentina World Cup 2022 B&W No1 | Sport och Träning,"Svartvit poster med ett fotografi på Lionel Messi med Argentina som lyfter segerpokalen och firar efter vinst mot Frankrike i finalen av fotbolls-VM i Doha, Qatar, 18 december 2022.",https://gallerix.se/poster/7282-lionel-messi-argentina-world-cup-2022-bw-no1,https://img.gallerix.com/product/google/7282.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,7282,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Svart/Vit,Sport och Träning,SE
3294,Poster Balloons Teddy | Barntavlor,"Barntavla med illustration i vacker vattenfärg av en liten nallebjörn som sover flyger med ballonger bland molnen och stjärnorna. Illustrationen är ritad i bruna, grå och blå färger mot en sandfärgad bakgrund. Poster ""Balloons Teddy"" är den tredje i en serie som består av fyra olika barntavlor.",https://gallerix.se/poster/3294-balloons-teddy,https://img.gallerix.com/product/google/3294.jpg,149.00 SEK,104.30 SEK,in stock,new,Gallerix,3294,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Blå,Barntavlor,SE
9068,"Poster Grandmas Christmas Kitchen | Julkonst, Högtider","Fånga julens nostalgi med denna underbara poster! Bilden visar en kärleksfull mormor i ett mysigt kök, upptagen med att baka julens godsaker. Omgiven av doften av nybakat och en vackert dekorerad gran i bakgrunden, förmedlar scenen en varm och hemtrevlig atmosfär. Perfekt för att sprida julkänsla och påminna om traditioner och familjegemenskap under årets mysigaste tid.",https://gallerix.se/poster/9068-grandmas-christmas-kitchen,https://img.gallerix.com/product/google/9068.jpg,149.00 SEK,104.30 SEK,in stock,new,Gallerix,9068,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,,"Julkonst,Högtider",SE
7507,Poster Estadio Metropolitano Vintage Sketch 01 EN | Arenaskisser,"Estadio Metropolitano, som ligger i Madrid, Spanien, är Atlético Madrids hemmaarena. Det öppnades 1994 och renoverades omfattande 2017 och har en kapacitet på cirka 70 000 sittplatser. Känd för sin moderna design och toppmoderna faciliteter, erbjuder Estadio Metropolitano en exceptionell matchdagsupplevelse för fans. Stadion har utmärkta siktlinjer, avancerad akustik och många gästfrihetssviter. Det har varit värd för stora evenemang, inklusive UEFA Champions League-finalen 2019. Estadio Metropolitano står som en symbol för Atlético Madrids ambition och framgång, och det spelar en central roll i klubbens identitet och det lokala samhället.",https://gallerix.se/poster/7507-estadio-metropolitano-vintage-sketch-01-en,https://img.gallerix.com/product/google/7507.jpg,149.00 SEK,,in stock,new,Gallerix,7507,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Arenaskisser,SE
4919,Poster Borgo San Lorenzo By John Singer Sargent | Berömda konstnärer,"Poster med målningen ""Borgo San Lorenzo"" av den amerikanske konstnären John Singer Sargent från år 1910.",https://gallerix.se/poster/4919-borgo-san-lorenzo-by-john-singer-sargent,https://img.gallerix.com/product/google/4919.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,4919,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berömda konstnärer,SE
8744,Poster Ethereal Textures | Abstrakt,"För in lugnet från naturens mjuka former med denna avskalade och harmoniska poster. Bilden fångar subtila vågformationer, som påminner om sanddynor eller draperingar i mjuk textur, och skapar en känsla av stillhet och tidlöshet. Perfekt för att skapa en rofylld atmosfär i ditt hem, där enkla former och naturliga nyanser ger rummet ett meditativt uttryck",https://gallerix.se/poster/8744-ethereal-textures,https://img.gallerix.com/product/google/8744.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8744,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige,Abstrakt,SE
8630,Poster The Two Sisters By Edwin Austin Abbey | Berömda konstnärer,"Poster med målningen ""The Two Sisters"" av den amerikanska konstnären Edwin Austin Abbey år 1882.",https://gallerix.se/poster/8630-the-two-sisters-by-edwin-austin-abbey,https://img.gallerix.com/product/google/8630.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8630,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berömda konstnärer,SE
8390,Poster Mops By Carl Reichert | Berömda konstnärer,"Poster från kategorin berömda konstnärer med målningen ""Mops"" av den österrikiska konstnären Carl Reichert från år 1889.",https://gallerix.se/poster/8390-mops-by-carl-reichert,https://img.gallerix.com/product/google/8390.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8390,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Röd,Berömda konstnärer,SE
7305,Poster Andy Murray Wimbledon 2016 B&W | Sport och Träning,"Svartvit poster med ett fotografi på brittiske tennisstjärnan Andy Murray som firar segern över Milos Raonic, Kanada, i finalen av Wimbledon år 2016.",https://gallerix.se/poster/7305-andy-murray-wimbledon-2016-bw,https://img.gallerix.com/product/google/7305.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,7305,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Svart/Vit,Sport och Träning,SE
3774,"Poster Surfing Boards On Beach | Fotokonst, Svartvita",Svartvit poster från kategorin natur med fotografi på surfingbrädor vid havet på en strand med palmer i bakgrunden.,https://gallerix.se/poster/3774-surfing-boards-on-beach,https://img.gallerix.com/product/google/3774.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,3774,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Svart/Vit,"Fotokonst,Svartvita",SE
10721,"Poster Colorful Architecture By Paul Klee | Konsttavlor, Berömda konstnärer","Poster från kategorin konsttavlor med målningen ""Colorful Architecture"" av den tysk-schweiziske konstnären Paul Klee från år 1917.",https://gallerix.se/poster/10721-colorful-architecture-by-paul-klee,https://img.gallerix.com/product/google/10721.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,10721,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,"Konsttavlor,Berömda konstnärer",SE
8679,Poster A Dancer By Ernst Ludwig Kirchner | Berömda konstnärer,"Poster med målningen ""A Dancer"" av den tyska konstnären Ernst Ludwig Kirchner år 1933.",https://gallerix.se/poster/8679-a-dancer-by-ernst-ludwig-kirchner,https://img.gallerix.com/product/google/8679.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8679,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blå,Berömda konstnärer,SE
8883,Poster The Oath Of The Seven Chiefs Against Thebes By AnneLouis Girodet Trioson | Berömda konstnärer,"Poster från kategorin historisk konst med målningen ""The Oath Of The Seven Chiefs against Thebes"" av den franska konstnären AnneLouis Girodet Trioson från år 1800.",https://gallerix.se/poster/8883-the-oath-of-the-seven-chiefs-against-thebes-by-annelouis-girodet-trioson,https://img.gallerix.com/product/google/8883.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8883,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berömda konstnärer,SE
10720,"Poster Côte De Provence 7 By Paul Klee | Konsttavlor, Berömda konstnärer","Poster från kategorin konsttavlor med målningen ""Côte De Provence 7"" av den tysk-schweiziske konstnären Paul Klee från år 1927.",https://gallerix.se/poster/10720-cote-de-provence-7-by-paul-klee,https://img.gallerix.com/product/google/10720.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,10720,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,"Konsttavlor,Berömda konstnärer",SE
10231,Poster Dance Of Roses | Akvarell,"Denna poster fångar ett magiskt ögonblick med en elegant figur som når mot himlen, omgiven av virvlande röda rosor. De svartvita ränderna på klänningen kontrasterar vackert mot rosornas djupröda toner, vilket skapar en känsla av både rörelse och stillhet.",https://gallerix.se/poster/10231-dance-of-roses,https://img.gallerix.com/product/google/10231.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,10231,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Röd,Akvarell,SE
7637,Poster Emirates Stadium Vintage Sketch 02 EN | Arenaskisser,"Emirates Stadium, som ligger i norra London, är Arsenal Football Clubs ikoniska hem. Stadion öppnade 2006 och har en kapacitet på cirka 60 000 sittplatser, vilket gör den till en av de största fotbollsarenorna i England. Emirates Stadium är känt för sin moderna design och toppmoderna faciliteter och erbjuder en exceptionell matchdagsupplevelse för fansen. Stadion har förstklassiga gästfrihetssviter, avancerad akustik och utmärkta siktlinjer från alla platser. Dess imponerande arkitektur och livliga atmosfär gör det till ett centralt nav för fotboll och andra stora evenemang. Emirates Stadium står som en symbol för Arsenals ambition och rika historia i engelsk fotboll.",https://gallerix.se/poster/7637-emirates-stadium-vintage-sketch-02-en,https://img.gallerix.com/product/google/7637.jpg,149.00 SEK,,in stock,new,Gallerix,7637,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Arenaskisser,SE
3802,"Poster Fox On The Hunt | Djur, Höst",Poster från kategorin Djur med vackert fotografi på en röd räv i naturlig miljö.,https://gallerix.se/poster/3802-fox-on-the-hunt,https://img.gallerix.com/product/google/3802.jpg,149.00 SEK,111.75 SEK,in stock,new,Gallerix,3802,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Gul,"Djur,Höst",SE
7500,Poster Örjans Vall Vintage Skiss 01 SE | Arenaskisser,"Örjans Vall, belägen i Halmstad, är en historisk fotbollsarena och hemmaplan för Halmstads BK och IS Halmia. Arenan invigdes 1922 och har en kapacitet på cirka 10 800 åskådare. Känd för sin charmiga och nostalgiska atmosfär, erbjuder Örjans Vall en unik upplevelse för både spelare och fans. Arenan har genom åren moderniserats för att uppfylla dagens krav, men har lyckats behålla mycket av sin ursprungliga karaktär. Dess natursköna läge vid Nissan bidrar till den speciella stämningen. Örjans Vall är en viktig del av Halmstads idrottshistoria och en symbol för stadens rika fotbollstradition.",https://gallerix.se/poster/7500-orjans-vall-vintage-skiss-01-se,https://img.gallerix.com/product/google/7500.jpg,149.00 SEK,,in stock,new,Gallerix,7500,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Arenaskisser,SE
2895,"Poster Light Through Trees | Natur, Vår",Poster från kategorin natur med ett vackert fotografi från en lövskog med höga träd där ljuset skiner in mellan trädstammarna.,https://gallerix.se/poster/2895-light-through-trees,https://img.gallerix.com/product/google/2895.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,2895,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Grön,"Natur,Vår",SE
4413,"Poster Layered Circles | Abstrakt, Akvarell",Abstrakt poster med cirkelformade element i olika bruna nyanser placerade i lager.,https://gallerix.se/poster/4413-layered-circles,https://img.gallerix.com/product/google/4413.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,4413,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,"Abstrakt,Akvarell",SE
8408,Poster Waterside Landscape By Charles Francois Daubigny | Berömda konstnärer,"Poster från kategorin berömda konstnärer med målningen ""Waterside landscape"" av den franska konstnären Charles Francois Daubigny från år 1861.",https://gallerix.se/poster/8408-waterside-landscape-by-charles-francois-daubigny,https://img.gallerix.com/product/google/8408.jpg,149.00 SEK,119.20 SEK,in stock,new,Gallerix,8408,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berömda konstnärer,SE
