id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
6926,"Plakat Luxury Yacht Life | Moda, Fotografia",Plakat z kategorii fotomontaż i moda z fajnym wizerunkiem kobiety leżącej na luksusowym jachcie i opalającej się na tle morza.,https://gallerix.pl/plakat/6926-luxury-yacht-life,https://img.gallerix.com/product/google/6926.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,6926,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Zielony/Niebieski,"Moda,Fotografia",PL
6654,"Plakat Abstract Flowing Paint No1 | Abstrakcyjna, Akwarela",Plakat z kategorii abstrakcja i ilustracje z obrazem z płynną akwarelą w pięknych odcieniach.,https://gallerix.pl/plakat/6654-abstract-flowing-paint-no1,https://img.gallerix.com/product/google/6654.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,6654,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beżowy,"Abstrakcyjna,Akwarela",PL
10598,"Plakat Tancho-Zuru Japandi | Sztuka, Japandi","Na plakacie widoczny jest stylowy żuraw na gałęzi na tle urzekającego, złotego zachodu słońca. Miękkie chmury i intensywna paleta barw wywołują medytacyjne wrażenie. Pełen gracji ptak zestawiony z rozległym niebem podkreśla ruch i spokój.",https://gallerix.pl/plakat/10598-tancho-zuru-japandi,https://img.gallerix.com/product/google/10598.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,10598,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Żółty,"Sztuka,Japandi",PL
3862,"Plakat Metropolis Madrid | Miasta i architektura, Czarno-białe","Czarno-biały plakat ze zdjęciem w Metropolis w Madrycie. Budynek Metropolis lub Edificio Metropolis to budynek biurowy w Madrycie w Hiszpanii, na rogu Calle de Alcala i Gran Via. Został zainaugurowany w 1911 roku i został zaprojektowany przez Julesa i Raymonda Fevrier dla firmy ubezpieczeniowej La Union y el Fenix.",https://gallerix.pl/plakat/3862-metropolis-madrid,https://img.gallerix.com/product/google/3862.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,3862,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Czarny/Biały,"Miasta i architektura,Czarno-białe",PL
9834,Plakat Summers Solace | Akwarela,"Zanurz się w świecie elegancji z tym urzekającym plakatem, gdzie łagodne, piaskowe odcienie tworzą poczucie spokoju i relaksu. Stylowa osoba w kapeluszu z szerokim rondem symbolizuje medytacyjną przerwę od zgiełku dnia codziennego.",https://gallerix.pl/plakat/9834-summers-solace,https://img.gallerix.com/product/google/9834.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,9834,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beżowy,Akwarela,PL
8619,"Plakat Collier’s, Containing Outdoor America By Edward Penfield | Vintage, Znany artysta","Plakat z obrazem „Collier&#39;s, Containing Outdoor America” autorstwa amerykańskiego artysty Edwarda Penfielda z 1909 roku.",https://gallerix.pl/plakat/8619-colliers-containing-outdoor-america-by-edward-penfield,https://img.gallerix.com/product/google/8619.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,8619,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Żółty,"Vintage,Znany artysta",PL
5034,"Plakat Colorful Flowers | Botanika, Akwarela","Plakat z kategorii botaniczny z ilustracją przedstawiającą piękny, kolorowy kwiat na jasnym, piaskowym tle.",https://gallerix.pl/plakat/5034-colorful-flowers,https://img.gallerix.com/product/google/5034.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,5034,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Różowy,"Botanika,Akwarela",PL
3581,"Plakat Bauhaus No4 | Bauhaus, Sztuka",Plakat Bauhaus nr 4 z kategorii Grafika i Vintage z ilustracją inspirowaną słynną niemiecką szkołą artystyczną Bauhaus.,https://gallerix.pl/plakat/3581-bauhaus-no4,https://img.gallerix.com/product/google/3581.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,3581,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Niebieski/Czerwony/Żółty,"Bauhaus,Sztuka",PL
3585,"Plakat Bauhaus No8 | Bauhaus, Sztuka",Plakat Bauhaus nr 8 z kategorii Grafika i Vintage z ilustracją inspirowaną słynną niemiecką szkołą artystyczną Bauhaus.,https://gallerix.pl/plakat/3585-bauhaus-no8,https://img.gallerix.com/product/google/3585.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,3585,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beżowy,"Bauhaus,Sztuka",PL
4691,"Plakat Versace Fashion | Moda, Czarno-białe",Czarno-biały plakat z kategorii fashion ze zdjęciem kobiety z psami i luksusowej marki Versaces.,https://gallerix.pl/plakat/4691-versace-fashion,https://img.gallerix.com/product/google/4691.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,4691,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Czarny/Biały,"Moda,Czarno-białe",PL
7603,Plakat Weserstadion Vintage Sketch 01 EN | Szkice stadionów,"Weserstadion położony w Bremie w Niemczech jest stadionem drużyny Werder Brema. Otwarty w 1947 roku i gruntownie odnowiony stadion może obecnie pomieścić około 42 000 widzów. Znany ze swojej wyjątkowej lokalizacji nad Wezerą i swoich pełnych pasji fanów, Weserstadion oferuje imponującą atmosferę w dni meczowe. Stadion wyposażony jest w nowoczesne udogodnienia, w tym loże VIP, restauracje i strefy kibica, zapewniające odwiedzającym wrażenia na najwyższym poziomie. Oprócz meczów piłki nożnej odbywają się tu koncerty i inne ważne wydarzenia, co pokazuje jego wszechstronność. Weserstadion jest symbolem bogatej tradycji piłkarskiej Bremy i jest kluczowym miejscem wydarzeń sportowych i kulturalnych w regionie.",https://gallerix.pl/plakat/7603-weserstadion-vintage-sketch-01-en,https://img.gallerix.com/product/google/7603.jpg,89.00 PLN,,in stock,new,Gallerix,7603,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Szkice stadionów,PL
7573,Plakat Stadio Olimpico Vintage Sketch 01 EN | Szkice stadionów,"Stadio Olimpico, położony w Rzymie we Włoszech, to historyczny wielofunkcyjny stadion, który służy jako stadion dla klubów piłkarskich AS Roma i SS Lazio. Otwarty w 1953 roku, może pomieścić około 70 000 widzów, co czyni go jednym z największych stadionów we Włoszech. Znany ze swojego charakterystycznego projektu i tętniącej życiem atmosfery, Stadio Olimpico było gospodarzem wielu ważnych wydarzeń, w tym Letnich Igrzysk Olimpijskich w 1960 r., meczów Pucharu Świata FIFA i finałów Ligi Mistrzów UEFA. Stadion wyposażony jest w nowoczesne udogodnienia, zapewniające kibicom wrażenia na najwyższym poziomie. Stadio Olimpico jest symbolem bogatego dziedzictwa sportowego Rzymu i nadal jest centralnym ośrodkiem najważniejszych wydarzeń sportowych i rozrywkowych.",https://gallerix.pl/plakat/7573-stadio-olimpico-vintage-sketch-01-en,https://img.gallerix.com/product/google/7573.jpg,59.00 PLN,,in stock,new,Gallerix,7573,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Szkice stadionów,PL
2945,Plakat Sanna Wieslander Wilma Wildcat | Sanna Wieslander,Plakat stworzony przez Sannę Wieslander.,https://gallerix.pl/plakat/2945-sanna-wieslander-wilma-wildcat,https://img.gallerix.com/product/google/2945.jpg,59.00 PLN,,in stock,new,Gallerix,2945,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Biały,Sanna Wieslander,PL
6144,"Plakat The Most Wonderful Time | Świąteczna, Święta sezonowe",Plakat z kategorii zima i Boże Narodzenie z pięknym zimowym tekstem o Bożym Narodzeniu.,https://gallerix.pl/plakat/6144-the-most-wonderful-time,https://img.gallerix.com/product/google/6144.jpg,59.00 PLN,41.30 PLN,in stock,new,Gallerix,6144,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Czerwony,"Świąteczna,Święta sezonowe",PL
5988,Plakat Criccieth N Wales By George Elbert Burr | Znany artysta,Plakat z kategorii sztuki historycznej z obrazem „Criccieth N Wales” amerykańskiego artysty George'a Elberta Burra z roku 1899.,https://gallerix.pl/plakat/5988-criccieth-n-wales-by-george-elbert-burr,https://img.gallerix.com/product/google/5988.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,5988,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Niebieski,Znany artysta,PL
4688,"Plakat Chanel Surfer | Moda, Fotografia, Czarno-białe, Sport i Trening",Czarno-biały plakat ze zdjęciem młodej kobiety z czarną deską surfingową i luksusowej marki Coco Chanel.,https://gallerix.pl/plakat/4688-chanel-surfer,https://img.gallerix.com/product/google/4688.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,4688,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Czarny/Biały,"Moda,Fotografia,Czarno-białe,Sport i Trening",PL
6126,"Plakat Watercolor Painted Deer | Zwierzęta, Świąteczna, Zima, Święta sezonowe","Plakat z kategorii Zima, Zwierzęta i Boże Narodzenie z akwarelą przedstawiającą pięknego jelenia w zimowym krajobrazie.",https://gallerix.pl/plakat/6126-watercolor-painted-deer,https://img.gallerix.com/product/google/6126.jpg,59.00 PLN,41.30 PLN,in stock,new,Gallerix,6126,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beżowy,"Zwierzęta,Świąteczna,Zima,Święta sezonowe",PL
10063,"Plakat Wicked Chic | Święta sezonowe, Halloween","Plakat ten przyciąga wzrok dzięki unikalnemu połączeniu nowoczesnego stylu czarownic z jaskraworóżowym tłem. Oto elegancka postać w pasiastym ubraniu, otoczona kultowymi elementami Halloween, takimi jak pająki, czaszki i uśmiechnięta dynia.",https://gallerix.pl/plakat/10063-wicked-chic,https://img.gallerix.com/product/google/10063.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,10063,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Różowy,"Święta sezonowe,Halloween",PL
10548,"Plakat Dark Raven Gathering | Zwierzęta, Fotografia, Czarno-białe","Plakat przyciąga wzrok fascynującymi krukami w idealnej symetrii. Monochromatyczny dramat tworzy atmosferę tajemniczości i głębi, a bystre spojrzenie każdego ptaka daje poczucie cichej czujności.",https://gallerix.pl/plakat/10548-dark-raven-gathering,https://img.gallerix.com/product/google/10548.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,10548,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Czarny/Biały,"Zwierzęta,Fotografia,Czarno-białe",PL
8526,"Plakat Purple And Blue Ocean Sailing | Lato, Obrazy olejne","Pozwól, aby ten plakat zabrał Cię w spokojną podróż po spokojnych wodach, gdzie niebo i morze łączą się w delikatnych, pastelowych odcieniach. Eleganckie żagle łapią wiatr, a światło słoneczne odbija się od fal, tworząc poczucie wolności i harmonii.",https://gallerix.pl/plakat/8526-purple-and-blue-ocean-sailing,https://img.gallerix.com/product/google/8526.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,8526,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Niebieski/Różowy,"Lato,Obrazy olejne",PL
9485,Plakat Textured Vinyl | Abstrakcyjna,"Nowoczesny plakat oddający klimat rytmu muzyki za pomocą stylowego, teksturowanego motywu winylowego w delikatnych, monochromatycznych odcieniach. Okrągłe pociągnięcia pędzlem tworzą hipnotyczny efekt, który ożywia i porusza ścianę.",https://gallerix.pl/plakat/9485-textured-vinyl,https://img.gallerix.com/product/google/9485.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,9485,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Biały/Beżowy,Abstrakcyjna,PL
4612,"Plakat Door In Malta | Fotografia, Natura",Plakat z kategorii przyroda i sztuka fotograficzna z piękną fotografią na bramie w bujnym otoczeniu z piękną zieloną roślinnością.,https://gallerix.pl/plakat/4612-door-in-malta,https://img.gallerix.com/product/google/4612.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,4612,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Zielony,"Fotografia,Natura",PL
8808,Plakat Etter Tvekampen No2 By Adolph Tidemand | Znany artysta,Wpis z kategorii sztuka historyczna z obrazem „Po zwątpieniu nr 2” norweskiego artysty Adolpha Tidemanda z 1863 roku.,https://gallerix.pl/plakat/8808-etter-tvekampen-no2-by-adolph-tidemand,https://img.gallerix.com/product/google/8808.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,8808,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beżowy,Znany artysta,PL
7206,"Plakat Olive Branch Still Life | Botanika, Fotografia, Do kuchni",Plakat z bardzo realistyczną akwarelą przedstawiającą gałązkę oliwną w garnku i zielone oliwki w misce na rustykalnym drewnianym stole.,https://gallerix.pl/plakat/7206-olive-branch-still-life,https://img.gallerix.com/product/google/7206.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,7206,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beżowy/Zielony,"Botanika,Fotografia,Do kuchni",PL
5842,Plakat Balloon Dog Line Art | Line art,Plakat z graficzną ilustracją przedstawiającą balonowego psa.,https://gallerix.pl/plakat/5842-balloon-dog-line-art,https://img.gallerix.com/product/google/5842.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,5842,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Żółty,Line art,PL
5691,Plakat Aura Energy Become | Grafika,"Plakat z kategorii abstrakcja z piękną ilustracją symbolizującą aurę, duszę i emocje. Na plakacie widnieje tekst „What You Imagine You Become”.",https://gallerix.pl/plakat/5691-aura-energy-become,https://img.gallerix.com/product/google/5691.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,5691,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Niebieski/Różowy,Grafika,PL
5499,"Plakat Practicing Yoga No1 | Fotografia, Czarno-białe, Sport i Trening",Czarno-biały plakat z artystycznym wizerunkiem kobiety ćwiczącej jogę.,https://gallerix.pl/plakat/5499-practicing-yoga-no1,https://img.gallerix.com/product/google/5499.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,5499,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Czarny/Biały,"Fotografia,Czarno-białe,Sport i Trening",PL
8676,Plakat Drei Figuren Auf Fehmarn By Ernst Ludwig Kirchner | Znany artysta,Plakat z obrazem „Drei Figuren auf Fehmarn (Postkarte)” niemieckiego artysty Ernsta Ludwiga Kirchnera z 1914 roku.,https://gallerix.pl/plakat/8676-drei-figuren-auf-fehmarn-by-ernst-ludwig-kirchner,https://img.gallerix.com/product/google/8676.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,8676,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Żółty,Znany artysta,PL
7778,Plakat Gin Quartet And Fruit | Do kuchni,"Ten stylowy plakat przedstawia piękny nieruchomy obraz czterech różnych butelek ginu, elegancko ułożonych na drewnianej półce. Butelki, każda z unikalnym wzorem i etykietą, zostały uchwycone w ciepłym, miękkim świetle, które tworzy głębokie cienie i poczucie elegancji. Przed butelkami znajduje się kolekcja owoców cytrusowych – pomarańczy i limonek – które dodają żywych kolorów i podkreślają botaniczny charakter ginu. Ten plakat idealnie nadaje się do nadania kuchni lub barowi wyrafinowanej i zachęcającej atmosfery.",https://gallerix.pl/plakat/7778-gin-quartet-and-fruit,https://img.gallerix.com/product/google/7778.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,7778,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Do kuchni,PL
9463,"Plakat Whimsical Witching Hour | Święta sezonowe, Halloween","Plakat ten ukazuje klimat wiedźmowej fantazji, łącząc elementy kolażu i Halloween. Elegancka czarownica w pasiastej sukience stoi w otoczeniu figurek kotów, dyń i różnych kolorowych naklejek, które wywołują poczucie tajemniczości i odświętności.",https://gallerix.pl/plakat/9463-whimsical-witching-hour,https://img.gallerix.com/product/google/9463.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,9463,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,"Święta sezonowe,Halloween",PL
3788,"Plakat Tree In Sunrise | Natura, Jesień","Plakat z kategorii natura z piękną fotografią dużego drzewa liściastego z podświetleniem, które świeci między gałęziami o wschodzie słońca.",https://gallerix.pl/plakat/3788-tree-in-sunrise,https://img.gallerix.com/product/google/3788.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,3788,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beżowy,"Natura,Jesień",PL
8834,Plakat Dessins Et Peintures dAfrique Pl 11 By Alexandre Jacovleff | Znany artysta,Post z kategorii sztuka historyczna z obrazem „Dessins Et Peintures d&#39;Afrique Pl 11” rosyjskiego artysty Alexandre Jacovleffa.,https://gallerix.pl/plakat/8834-dessins-et-peintures-dafrique-pl-11-by-alexandre-jacovleff,https://img.gallerix.com/product/google/8834.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,8834,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Znany artysta,PL
10694,"Plakat Vintage Courtyard | Fotografia, Natura","Plakat ten ukazuje istotę rustykalnego piękna za sprawą uroczej oliwki stojącej na tle patynowanej ściany. Promienie słoneczne tańczą na zużytych powierzchniach, podkreślając autentyczną paletę barw pełną stonowanych odcieni. Scena ta nadaje pokojowi ponadczasowej elegancji i odrobinę śródziemnomorskiego spokoju.",https://gallerix.pl/plakat/10694-vintage-courtyard,https://img.gallerix.com/product/google/10694.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,10694,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beżowy/Zielony,"Fotografia,Natura",PL
9128,"Plakat Tiger Print | Zwierzęta, Grafika","Uchwyć siłę i tajemnicę tygrysa w swoim domu dzięki temu plakatowi, który szczegółowo przedstawia kultowy wzór tygrysa. Odważne czarne paski na tle ciepłego, złotego futra dają poczucie mocy i elegancji.",https://gallerix.pl/plakat/9128-tiger-print,https://img.gallerix.com/product/google/9128.jpg,47.20 PLN,,in stock,new,Gallerix,9128,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Żółty,"Zwierzęta,Grafika",PL
9978,"Plakat Subtle Contrast | Abstrakcyjna, Do kuchni, Akwarela","Plakat przyciąga wzrok geometrycznymi kształtami i subtelną kolorystyką w odcieniach niebieskiego i czerni. Abstrakcyjna aranżacja wywołuje wrażenie spokoju i kreatywności, a każda linia i odcień przyczyniają się do harmonijnej całości.",https://gallerix.pl/plakat/9978-subtle-contrast,https://img.gallerix.com/product/google/9978.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,9978,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Niebieski,"Abstrakcyjna,Do kuchni,Akwarela",PL
10580,"Plakat Umi No Nami Japandi | Sztuka, Japandi","Plakat ten podkreśla dynamikę oceanu z jego eleganckimi, falującymi falami, które zdają się poruszać w nieskończoność. Błękitno-biała gra fal tworzy poczucie harmonii i spokoju.",https://gallerix.pl/plakat/10580-umi-no-nami-japandi,https://img.gallerix.com/product/google/10580.jpg,59.00 PLN,47.20 PLN,in stock,new,Gallerix,10580,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Niebieski,"Sztuka,Japandi",PL
7546,Plakat City Ground Vintage Sketch 01 EN | Szkice stadionów,"City Ground, położony w Nottingham w Anglii, to historyczny stadion macierzysty klubu piłkarskiego Nottingham Forest Football Club. Otwarty w 1898 roku, może pomieścić około 30 000 osób. Położony nad brzegiem rzeki Trent stadion słynie z malowniczej scenerii i tętniącej życiem atmosfery. City Ground było świadkiem wielu pamiętnych chwil, w tym lat świetności Nottingham Forest pod rządami Briana Clougha. Stadion oferuje nowoczesne udogodnienia, zachowując jednocześnie swój klasyczny urok. Jest symbolem bogatej historii klubu i trwałego dziedzictwa w angielskim futbolu.",https://gallerix.pl/plakat/7546-city-ground-vintage-sketch-01-en,https://img.gallerix.com/product/google/7546.jpg,59.00 PLN,,in stock,new,Gallerix,7546,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Szkice stadionów,PL
