id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
10073,"Plagát Whimsical Witch And Cat | Umenie pre deti, Mačky, Slávnostné sviatky, Halloween",Tento plagát vyžaruje krásnu rovnováhu medzi tajomným a hravým. Malá čarodejnica v čierno-bielych pruhovaných šatách sedí so svojou vernou mačkou a zachytáva pocit pokoja a spolupatričnosti. Čarodejnícky klobúk a mačací pohľad zdôrazňujú magickú auru.,https://gallerix.sk/plagat/10073-whimsical-witch-and-cat,https://img.gallerix.com/product/google/10073.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10073,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Biely/Čierna,"Umenie pre deti,Mačky,Slávnostné sviatky,Halloween",SK
9276,"Plagát Golden Daffodil Dreams | Botanické, Jar, Olejomaľby, Slávnostné sviatky, Veľká noc",Tento plagát zachytáva krásu jari so žiarivými narcismi žiariacimi v jemných zlatých tónoch. Vďaka svojmu elegantnému zloženiu a teplej farebnej palete umelecké dielo sprostredkúva pocit obnovy a nádeje. Ideálne na vytvorenie zdravej a harmonickej atmosféry vo vašej domácnosti - nadčasová pocta návratu prírody a radosti z jari,https://gallerix.sk/plagat/9276-golden-daffodil-dreams,https://img.gallerix.com/product/google/9276.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9276,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát,Biely/Béžová/Zelená/Žltá,"Botanické,Jar,Olejomaľby,Slávnostné sviatky,Veľká noc",SK
5590,"Plagát Soccer Player | Umenie pre deti, Čiernobiele, Šport a Cvičenie",Športový plagát s čiernobielym obrázkom futbalistu držiaceho futbalovú loptu.,https://gallerix.sk/plagat/5590-soccer-player,https://img.gallerix.com/product/google/5590.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5590,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát,Čierna/Biely,"Umenie pre deti,Čiernobiele,Šport a Cvičenie",SK
10585,"Plagát Sakura No Shita No Shijima Japandi | Umelecké, Japandi",Tento plagát zachytáva podstatu pokoja a mieru pod rozkvitnutými čerešňovými kvetmi. Osamelá postava sedí v tradičnom pavilóne obklopená mäkkými červenými kvetmi plávajúcimi na bielom pozadí. Jednoduchá elegancia obrazu vytvára pocit nadčasovosti a pokoja.,https://gallerix.sk/plagat/10585-sakura-no-shita-no-shijima-japandi,https://img.gallerix.com/product/google/10585.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10585,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Červená,"Umelecké,Japandi",SK
4764,Plagát Naval Battle By Jacob Hagg | Slávni umelci,"Plagát s obrazom „Námorná bitka“ od švédskeho umelca Jakoba Hägga z roku 1919. Obraz zobrazuje námornú bitku pri Reval, dnes Tallinn, keď švédska flotila vedená kráľom Gustávom III. zaútočila na ruskú flotilu. Bitka sa odohrala 13. mája v roku 1790 a vyústila do ruského víťazstva.",https://gallerix.sk/plagat/4764-naval-battle-by-jacob-hagg,https://img.gallerix.com/product/google/4764.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4764,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Modrá,Slávni umelci,SK
10695,"Plagát Serene Antiquity | Botanické, Fotografické","Tento plagát zachytáva pocit nadčasovosti prostredníctvom rustikálneho kvetináča naplneného krehkými vetvičkami na pozadí jemne patinovanej steny. Jemné zemité tóny vytvárajú pokojnú atmosféru, ktorá zvýrazňuje prirodzenú krásu miestnosti.",https://gallerix.sk/plagat/10695-serene-antiquity,https://img.gallerix.com/product/google/10695.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10695,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Béžová,"Botanické,Fotografické",SK
4921,Plagát Landscape By Anthony van Dyck | Slávni umelci,Plagát s obrazom „Krajina“ od flámskeho umelca Anthonyho van Dycka z roku 1640.,https://gallerix.sk/plagat/4921-landscape-by-anthony-van-dyck,https://img.gallerix.com/product/google/4921.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4921,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Béžová,Slávni umelci,SK
7308,Plagát Christiano Ronaldo Portugal 2022 | Šport a Cvičenie,Čiernobiely plagát s fotografiou portugalskej futbalovej hviezdy Cristiana Ronalda v zápase medzi Portugalskom a Uruguajom počas majstrovstiev sveta vo futbale 2022 v katarskej Dauhe.,https://gallerix.sk/plagat/7308-christiano-ronaldo-portugal-2022,https://img.gallerix.com/product/google/7308.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7308,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Čierna/Biely,Šport a Cvičenie,SK
4895,"Plagát Winter Pine Cones | Vianoce, Zima, Slávnostné sviatky",Plagát z kategórie Vianoce a zima s obrázkom prírody jedľových šišiek v snehu.,https://gallerix.sk/plagat/4895-winter-pine-cones,https://img.gallerix.com/product/google/4895.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,4895,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Biely/Béžová,"Vianoce,Zima,Slávnostné sviatky",SK
8256,Plagát Rochers De l’Ile Besse Agay By Armand Guillaumin | Slávni umelci,"Príspevok z kategórie známi umelci s obrazom „Rochers de l&#39;Ile Besse, Agay“ od francúzskeho umelca Armanda Guillaumina z roku 1914.",https://gallerix.sk/plagat/8256-rochers-de-lile-besse-agay-by-armand-guillaumin,https://img.gallerix.com/product/google/8256.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8256,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Modrá/Červená,Slávni umelci,SK
4757,Plagát Flower Meadow in the North By Harald Sohlberg | Slávni umelci,"Plagát s obrazom ""Flower Meadow in the North"" od nórskeho umelca Haralda Sohlberga z roku 1905. Motív zobrazuje kvetinovú lúku s bielymi kvetmi. Harald Sohlberg bol nórsky novoromantický výtvarný umelec. Má zastúpenie okrem iného v Národnom múzeu v Štokholme.",https://gallerix.sk/plagat/4757-flower-meadow-in-the-north-by-harald-sohlberg,https://img.gallerix.com/product/google/4757.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4757,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Zelená,Slávni umelci,SK
9774,"Plagát Whisper | Abstrakt, Umelecké","Nechajte sa uchvátiť šepotom mora prostredníctvom tohto umeleckého diela, ktoré zachytáva krásu jemných pastelov mušlí, kúpajúcich sa v snovej atmosfére. Nechajte tieto odrazy tajomstiev mora premeniť váš domov na oázu pokoja a inšpirácie.",https://gallerix.sk/plagat/9774-whisper,https://img.gallerix.com/product/google/9774.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9774,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Modrá/Ružová,"Abstrakt,Umelecké",SK
5090,Plagát Piloty Adam Portrait Elisabeth In Bayern By Karl Theodor Von Piloty | Slávni umelci,"Plagát s obrazom „Piloty Adam Portrait Elisabeth In Bayern“ od umelca Williama Merritta Chasea z roku 1853. Obraz zobrazuje princeznú Alžbetu v Bavorsku vo veku 15 rokov na koni. Obraz bol zásnubným darom pre Františka Jozefa I. z Rakúska a visel nad cisárskou posteľou v Hofburgu asi 60 rokov, kým bol odkázaný arcivojvodkyni Márii Valérii. Karl Theodor Von Piloty bol nemecký maliar a umelec, ktorý sa narodil v Mníchove v roku 1826. Jeho otec bol známy obchodník s umením a vďaka nemu získal umelecké vzdelanie. Piloty študoval na akadémii v Mníchove a neskôr bol žiakom Karla Hessa. Piloty je známy svojimi historickými maľbami, ktoré sú často veľkými zarámovanými dielami alebo nástennými maľbami. Jeho najznámejšie dielo „Prísaha Horatii“ je príkladom jeho štýlu. Maľoval aj portréty, napríklad jeho obraz bavorského kráľa Ľudovíta I.",https://gallerix.sk/plagat/5090-piloty-adam-portrait-elisabeth-in-bayern-by-karl-theodor-von-piloty,https://img.gallerix.com/product/google/5090.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5090,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Béžová/Modrá,Slávni umelci,SK
5461,"Plagát Jumping Over Net | Čiernobiele, Vintage, Šport a Cvičenie","Čiernobiely plagát s vintage obrázkom muža, ktorý hrá tenis a skáče cez sieť.",https://gallerix.sk/plagat/5461-jumping-over-net,https://img.gallerix.com/product/google/5461.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5461,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Čierna/Biely,"Čiernobiele,Vintage,Šport a Cvičenie",SK
10527,Plagát Harmonic Waves | Abstrakt,"Zistite, ako tieto čierne vlny na béžovom pozadí rozvibrujú miestnosť životom. Tento plagát so svojimi zvlnenými líniami vytvára pocit nekonečného pohybu a dynamiky. Každá vlna zahaľuje diváka do tanca štýlu a elegancie.",https://gallerix.sk/plagat/10527-harmonic-waves,https://img.gallerix.com/product/google/10527.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10527,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Béžová,Abstrakt,SK
10042,"Plagát Artistic Freedom | Móda, Typografická, Umelecké","Tento plagát upúta pozornosť odvážnou kombináciou klasického umenia a moderných posolstiev. Čiernobiely renesančný obraz kontrastuje so silným fialovým textom „Free the Nipple“, ktorý vytvára silnú a podnetnú kompozíciu.",https://gallerix.sk/plagat/10042-artistic-freedom,https://img.gallerix.com/product/google/10042.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10042,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Čierna,"Móda,Typografická,Umelecké",SK
5227,Plagát Fruit Trees By Edward Lear | Slávni umelci,Plagát s obrazom „Fruit Trees“ od anglického umelca Edwarda Leara z roku 1863.,https://gallerix.sk/plagat/5227-fruit-trees-by-edward-lear,https://img.gallerix.com/product/google/5227.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5227,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Žltá,Slávni umelci,SK
6910,"Plagát Pink Roses Bouquet | Botanické, Fotografické, Jar",Plagát z kategórie foto art a botanická fotografia s fotografiou nádhernej kytice ružových ruží.,https://gallerix.sk/plagat/6910-pink-roses-bouquet,https://img.gallerix.com/product/google/6910.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6910,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Ružová,"Botanické,Fotografické,Jar",SK
8023,"Plagát The Coziest Season | Typografická, Jeseň, Slávnostné sviatky, Halloween","Tento plagát spája strašidelné s útulným a zobrazuje dve strašidelné postavy v opustenom skleníku, osvetlenom tekvicovým lampášom a sviečkou. Text „Osvetlenie na cestu k najútulnejšiemu ročnému obdobiu“ umocňuje pocit, že jeseň môže byť tajomná a zároveň lákavá. Tmavé tóny a sklenené tabule potiahnuté pavučinou vytvárajú atmosféru, ktorá oslavuje Halloween a zároveň hrejivý pocit jesene.",https://gallerix.sk/plagat/8023-the-coziest-season,https://img.gallerix.com/product/google/8023.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8023,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Čierna,"Typografická,Jeseň,Slávnostné sviatky,Halloween",SK
8789,"Plagát Home For Christmas | Typografická, Vianoce, Slávnostné sviatky","Tento očarujúci plagát zachytáva podstatu Vianoc s červeným veteránom prepravujúcim zelený vianočný stromček domov spolu s textom „Home for Christmas“. So štýlovým a nostalgickým dizajnom šíri pocit návratu domov a rodiny, ideálne na vytvorenie vianočnej atmosféry v každej miestnosti. Tento plagát bude pripomienkou radosti z Vianoc a teplých spomienok, ktoré každý rok prichádzajú s tradíciami.",https://gallerix.sk/plagat/8789-home-for-christmas,https://img.gallerix.com/product/google/8789.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,8789,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát,Zelená/Červená,"Typografická,Vianoce,Slávnostné sviatky",SK
10476,Plagát Golden Leaves | Abstrakt,Tento plagát okamžite upúta svojou elegantnou kompozíciou zemitých tónov a jednoduchým dizajnom. Rozdelené slnko v pozadí sa hladko prelína so zvlnenými tvarmi listov a vytvára pocit nadčasovosti a večnej krásy prírody.,https://gallerix.sk/plagat/10476-golden-leaves,https://img.gallerix.com/product/google/10476.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10476,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát,Červená,Abstrakt,SK
4993,Plagát Drawing Clouds Hudson Valley New York July 1866 By Frederic Edwin Church | Slávni umelci,"Plagát s obrazom „Drawing, Clouds, Hudson Valley, New York, July 1866“ od amerického umelca Frederica Edwina Churcha z roku 1866.",https://gallerix.sk/plagat/4993-drawing-clouds-hudson-valley-new-york-july-1866-by-frederic-edwin-church,https://img.gallerix.com/product/google/4993.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4993,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,,Slávni umelci,SK
7672,Plagát Old Trafford Vintage Sketch 02 EN | Náčrty štadióna,"Old Trafford, ktorý sa nachádza v anglickom Manchestri, je ikonickým domovom futbalového klubu Manchester United. Štadión bol otvorený v roku 1910 a má kapacitu približne 74 000 miest, čo z neho robí jeden z najväčších futbalových štadiónov vo Veľkej Británii. Old Trafford, známy ako „The Theatre of Dreams“, bol svedkom nespočetných nezabudnuteľných momentov a legendárnych hráčov. Štadión spája historické kúzlo s moderným vybavením a ponúka výnimočný zážitok zo zápasu. Vyznačuje sa vynikajúcimi výhľadmi, pokročilým vybavením a množstvom pohostinských apartmánov. Old Trafford je symbolom bohatého dedičstva Manchestru United a naďalej je centrálnym centrom pre fanúšikov na celom svete.",https://gallerix.sk/plagat/7672-old-trafford-vintage-sketch-02-en,https://img.gallerix.com/product/google/7672.jpg,14.90 EUR,,in stock,new,Gallerix,7672,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,,Náčrty štadióna,SK
8825,Plagát The Merced River In Yosemite By Albert Bierstadt | Slávni umelci,Príspevok z kategórie historické umenie s obrazom &quot;The Merced River In Yosemite&quot; od nemecko-amerického umelca Alberta Bierstadta z roku 1868.,https://gallerix.sk/plagat/8825-the-merced-river-in-yosemite-by-albert-bierstadt,https://img.gallerix.com/product/google/8825.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8825,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Zelená/Modrá,Slávni umelci,SK
4003,Plagát Keyholes | Konceptuálny a Surrealistický,"Plagát s obrazom muža s veľkým kľúčom stojaceho pred stenou plnou kľúčových dier v rôznych veľkostiach. Obraz je založený na surrealistickom koncepte, ktorý symbolizuje rôzne cesty života.",https://gallerix.sk/plagat/4003-keyholes,https://img.gallerix.com/product/google/4003.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4003,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Béžová,Konceptuálny a Surrealistický,SK
9635,"Plagát Holiday Magic In A Globe | Vianoce, Slávnostné sviatky","Tento farebný plagát zobrazuje čarovnú snehovú guľu s krásnym vianočným stromčekom, ozdobený svietiacimi guličkami a hviezdou navrchu. Pod stromčekom ležia zabalené balíčky v ružovej a zlatej, obklopené víriacimi snehovými vločkami.",https://gallerix.sk/plagat/9635-holiday-magic-in-a-globe,https://img.gallerix.com/product/google/9635.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,9635,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Ružová,"Vianoce,Slávnostné sviatky",SK
7683,Plagát RheinEnergieStadion Vintage Sketch 02 EN | Náčrty štadióna,"RheinEnergieStadion, ktorý sa nachádza v Kolíne nad Rýnom v Nemecku, je domovským štadiónom 1. FC Köln. Štadión bol pôvodne otvorený v roku 1923 a po rozsiahlej rekonštrukcii, naposledy v roku 2004, má kapacitu približne 50 000 divákov. RheinEnergieStadion, známy svojou pulzujúcou atmosférou a vášnivými fanúšikmi, je centrálnym centrom pre futbalových nadšencov. Štadión ponúka moderné vybavenie vrátane VIP boxov, reštaurácií a fanúšikovských zón, ktoré návštevníkom ponúkajú špičkový zážitok. Okrem futbalových zápasov sa v ňom konajú koncerty a iné významné podujatia, ktoré predvádzajú svoju všestrannosť. RheinEnergieStadion symbolizuje bohatú kolínsku športovú tradíciu a slúži ako dôležité miesto pre športové a kultúrne podujatia v regióne.",https://gallerix.sk/plagat/7683-rheinenergiestadion-vintage-sketch-02-en,https://img.gallerix.com/product/google/7683.jpg,14.90 EUR,,in stock,new,Gallerix,7683,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,,Náčrty štadióna,SK
4257,"Plagát Ellsworth Kelly | Grafické, Umelecké, Slávni umelci","Plagát s grafickým motívom inšpirovaný americkým maliarom Ellsworthom Kellym 1923-2015, pôsobiacim v New Yorku, USA.",https://gallerix.sk/plagat/4257-ellsworth-kelly,https://img.gallerix.com/product/google/4257.jpg,24.90 EUR,19.92 EUR,in stock,new,Gallerix,4257,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,,"Grafické,Umelecké,Slávni umelci",SK
5438,"Plagát Vintage Golfer | Čiernobiele, Vintage, Šport a Cvičenie",Čiernobiely plagát s vintage obrázkom golfistu v klasickom oblečení.,https://gallerix.sk/plagat/5438-vintage-golfer,https://img.gallerix.com/product/google/5438.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5438,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Čierna/Biely,"Čiernobiele,Vintage,Šport a Cvičenie",SK
9064,"Plagát Christmas Candle And Pine | Vianoce, Slávnostné sviatky","Vytvorte teplú a príjemnú vianočnú atmosféru s týmto atmosférickým plagátom! Na obrázku sú dve zapálené sviečky, ktorých jemná žiara osvetľuje krásnu kompozíciu šišiek, listov cezmíny a červených bobúľ. Na tmavom, elegantnom pozadí, dychčavé plamene sviečok zdôrazňujú pokoj a pohodu Vianoc. Ideálne na to, aby váš domov získal klasickú a pokojnú atmosféru počas tmavých zimných večerov.",https://gallerix.sk/plagat/9064-christmas-candle-and-pine,https://img.gallerix.com/product/google/9064.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,9064,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát,,"Vianoce,Slávnostné sviatky",SK
4414,"Plagát Line Art Faces | Abstrakt, Perokresba",Abstraktný plagát z kategórie Ilustrácie s čiernou perokresbou tvarujúcou tváre abstraktných postáv na svetlom pieskovom pozadí.,https://gallerix.sk/plagat/4414-line-art-faces,https://img.gallerix.com/product/google/4414.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4414,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Béžová,"Abstrakt,Perokresba",SK
8400,Plagát The Proposal By Charles Dana Gibson | Slávni umelci,Plagát z kategórie slávnych umelcov s obrazom „Návrh“ od amerického umelca Charlesa Dana Gibsona.,https://gallerix.sk/plagat/8400-the-proposal-by-charles-dana-gibson,https://img.gallerix.com/product/google/8400.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8400,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Čierna/Biely,Slávni umelci,SK
9576,Plagát Midnight Hues Of Love | Akvarel,"Zachyťte okamih lásky s týmto krásnym plagátom! Štýlové, do modra ladené umelecké dielo zobrazujúce pár v intímnom objatí na útulnej pohovke.",https://gallerix.sk/plagat/9576-midnight-hues-of-love,https://img.gallerix.com/product/google/9576.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9576,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Modrá,Akvarel,SK
5964,Plagát Inlet Gloucester Harbor By Richard Gruelle | Slávni umelci,Plagát z kategórie historické umenie s obrazom „Inlet Gloucester Harbor“ od amerického umelca Richarda Gruelleho.,https://gallerix.sk/plagat/5964-inlet-gloucester-harbor-by-richard-gruelle,https://img.gallerix.com/product/google/5964.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5964,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Béžová/Žltá,Slávni umelci,SK
4977,Plagát Peach Blossoms Villiers-le-Bel By Childe Hassam | Slávni umelci,"Plagát s obrazom ""Peach Blossoms - Villiers-le-Bel"" od amerického umelca Childe Hassama z rokov 1887-1889.",https://gallerix.sk/plagat/4977-peach-blossoms-villiers-le-bel-by-childe-hassam,https://img.gallerix.com/product/google/4977.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4977,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plagát special,Zelená,Slávni umelci,SK
