id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
7536,Poster Etihad Stadium Vintage Sketch 01 EN | Arena-Skizzen,"Das Etihad Stadium in Manchester, England, ist die ikonische Heimat des Manchester City Football Club. Es wurde 2002 für die Commonwealth Games eröffnet, später in ein Fußballstadion umgewandelt und bietet heute eine Sitzplatzkapazität von rund 55.000 Personen. Das Etihad Stadium ist für sein modernes Design und seine hochmodernen Einrichtungen bekannt und bietet den Fans ein herausragendes Spielerlebnis. Der Veranstaltungsort bietet hervorragende Sichtlinien, fortschrittliche Akustik und erstklassige Hospitality-Bereiche. Die lebendige Atmosphäre und die beeindruckende Architektur des Stadions machen es zu einem wichtigen Wahrzeichen Manchesters und zu einem Symbol für das Wachstum und den Erfolg von Manchester City.",https://gallerix.de/poster/7536-etihad-stadium-vintage-sketch-01-en,https://img.gallerix.com/product/google/7536.jpg,14.90 EUR,,in stock,new,Gallerix,7536,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Arena-Skizzen,DE
6918,"Poster Gaming Controller No1 | Kinderposter, Schwarz-Weiß, Sport und Training",Schwarz-weißes Poster mit dem Bild eines schwarzen Spielekonsolen-Controllers.,https://gallerix.de/poster/6918-gaming-controller-no1,https://img.gallerix.com/product/google/6918.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6918,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Schwarz/Weiß,"Kinderposter,Schwarz-Weiß,Sport und Training",DE
10017,Poster Mountain Muse | Abstrakte,"Auf diesem Poster wird der Betrachter mit einer reduzierten Meditation aus Form und Farbe konfrontiert. Die einsame Figur im Vordergrund blickt auf die stilisierten Berge, deren Farben in harmonischen Orange- und Blautönen ineinander übergehen.",https://gallerix.de/poster/10017-mountain-muse,https://img.gallerix.com/product/google/10017.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10017,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blau/Rot,Abstrakte,DE
4948,Poster From The West Slovak Village By Felicián Moczik | Berühmte Künstler,Poster mit dem Gemälde „Aus dem westslowakischen Dorf“ des slowakischen Künstlers Felicián Moczik aus dem Jahr 1900.,https://gallerix.de/poster/4948-from-the-west-slovak-village-by-felician-moczik,https://img.gallerix.com/product/google/4948.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4948,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün/Blau,Berühmte Künstler,DE
3095,Poster Black Coast Iceland | Naturbilder,Poster mit einem coolen Naturbild von The Black Coast in Island. An der Küste trifft das blaue Meer auf einen schwarzen Strand.,https://gallerix.de/poster/3095-black-coast-iceland,https://img.gallerix.com/product/google/3095.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3095,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Schwarz/Blau,Naturbilder,DE
8329,Poster La Récolte Des Foins Éragny By Camille Pissarro | Berühmte Künstler,"Plakat aus der Kategorie berühmte Künstler mit dem Gemälde „La Récolte des Foins, Éragny“ des dänisch-französischen Künstlers Camille Pissarro aus dem Jahr 1887.",https://gallerix.de/poster/8329-la-recolte-des-foins-eragny-by-camille-pissarro,https://img.gallerix.com/product/google/8329.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8329,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün,Berühmte Künstler,DE
3347,Poster Dinosaurier | Kinderposter,Poster aus der Kategorie Kinderposter mit Aquarellmalerei auf mehreren bekannten Dinosaurierarten. Ein absoluter Favorit unter allen dinosaurierbegeisterten Kindern.,https://gallerix.de/poster/3347-dinosaurier,https://img.gallerix.com/product/google/3347.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,3347,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Kinderposter,DE
4191,"Poster Morning At Paternoster | Fotokunst, Naturbilder, Frühling","Poster aus der Kategorie Natur mit einer Fotografie von zwei alten Ruderbooten in wunderschönen Farben, die im Gegenlicht an einem Strand liegen.",https://gallerix.de/poster/4191-morning-at-paternoster,https://img.gallerix.com/product/google/4191.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4191,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blau/Rot,"Fotokunst,Naturbilder,Frühling",DE
10109,"Poster Graceful Posy | Pflanzen, Aquarell","Dieses Poster vermittelt mit seinen weißen Rosen, die sich vom tiefgrünen Hintergrund abheben, eine anspruchsvolle Eleganz. Die weichen, cremefarbenen Rosen mit den detailreichen Blättern scheinen beinahe beruhigende Noten zu flüstern und erzeugen so ein Gefühl zeitloser Schönheit.",https://gallerix.de/poster/10109-graceful-posy,https://img.gallerix.com/product/google/10109.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10109,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün,"Pflanzen,Aquarell",DE
6596,"Poster Melody Of Spring | Tiere, Ölgemälde, Feiertage, Ostern","Schaffen Sie eine harmonische und friedliche Atmosphäre in Ihrem Zuhause mit diesem Poster, das einen singenden Vogel zwischen blühenden Zweigen in sanften Pastellfarben einfängt. Mit herausragenden Details und einem warmen, federnden Gefühl ist dieses Bild eine Hommage an die Schönheit und Vitalität der Natur. Perfekt, um in jedem Raum Ruhe und Inspiration zu verbreiten. Eine zeitlose Dekoration für Naturliebhaber.",https://gallerix.de/poster/6596-melody-of-spring,https://img.gallerix.com/product/google/6596.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6596,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Rosa,"Tiere,Ölgemälde,Feiertage,Ostern",DE
3488,"Poster Abstract Texture No1 | Abstrakte, Herbst",Abstraktes Poster mit Acrylmalerei in coolem Muster. Schöne helle Farbtöne im Kontrast zu Schwarz.,https://gallerix.de/poster/3488-abstract-texture-no1,https://img.gallerix.com/product/google/3488.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3488,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,"Abstrakte,Herbst",DE
7865,"Poster Blooming Courtyard Retreat | Pflanzen, Ölgemälde","Schaffen Sie eine warme und einladende Atmosphäre mit diesem Poster, das einen sonnenbeschienenen Gartenweg, umgeben von blühenden Rosen und viel Grün, einfängt. Mit sanften Schatten, goldenem Licht und rustikalem Charme lädt das Bild in eine mediterran inspirierte Idylle ein. Perfekt, um Ihrem Zuhause ein Gefühl von Entspannung, Romantik und zeitloser Schönheit zu verleihen. Eine Reise in eine blühende Oase.",https://gallerix.de/poster/7865-blooming-courtyard-retreat,https://img.gallerix.com/product/google/7865.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7865,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Weiß/Grün/Rosa,"Pflanzen,Ölgemälde",DE
8432,"Poster Cozy Cabin Christmas | Weihnachten, Winter, Feiertage","Schaffen Sie die gemütlichste Weihnachtsecke mit diesem wunderbaren Poster, das eine wunderschön dekorierte Blockhütte zeigt, in der das Feuer im Kamin knistert und ein extravaganter Weihnachtsbaum seinen warmen Glanz verbreitet. Die schneebedeckte Landschaft vor dem Fenster verstärkt die einladende Atmosphäre der Hütte und verleiht Ihrem Zuhause ein Gefühl traditioneller Weihnachtsstimmung und rustikalen Charme. Ein Bild, das in der winterlichen Dunkelheit wärmt",https://gallerix.de/poster/8432-cozy-cabin-christmas,https://img.gallerix.com/product/google/8432.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,8432,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Gelb,"Weihnachten,Winter,Feiertage",DE
8857,Poster Riz Abadie By Alphonse Mucha | Berühmte Künstler,Beitrag aus der Kategorie historische Kunst mit dem Gemälde „Riz Abadie“ des tschechischen Künstlers Alphonse Mucha aus dem Jahr 1898.,https://gallerix.de/poster/8857-riz-abadie-by-alphonse-mucha,https://img.gallerix.com/product/google/8857.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8857,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Rot,Berühmte Künstler,DE
4954,Poster En Plena Naturaleza By Martín Malharro | Berühmte Künstler,"Poster mit dem Gemälde ""En Plena Naturaleza"" des argentinischen Künstlers Martín Malharro aus dem Jahr 1901.",https://gallerix.de/poster/4954-en-plena-naturaleza-by-martin-malharro,https://img.gallerix.com/product/google/4954.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4954,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün,Berühmte Künstler,DE
5816,Poster This Way To The Disco | Textposter,Poster aus der Kategorie Illustrationen mit dem Text „This way to the disco“ in rosa Schrift auf sandfarbenem Hintergrund.,https://gallerix.de/poster/5816-this-way-to-the-disco,https://img.gallerix.com/product/google/5816.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,5816,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Rosa,Textposter,DE
9498,"Poster Lazy Day Cat Lounger | Aquarell, Katzen","Ein bezauberndes Poster, das eine schlafende orangefarbene Katze zeigt, die lässig auf einer gestreiften Decke in einem dunkelgrünen Sessel ruht. Die warmen Farben und der friedliche Ausdruck der Katze schaffen eine gemütliche und beruhigende Atmosphäre, perfekt, um Ihrem Zuhause eine heimelige und entspannte Atmosphäre zu verleihen.",https://gallerix.de/poster/9498-lazy-day-cat-lounger,https://img.gallerix.com/product/google/9498.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9498,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün/Gelb,"Aquarell,Katzen",DE
10476,Poster Golden Leaves | Abstrakte,Dieses Poster fällt durch seine elegante Komposition aus Erdtönen und seinem schlichten Design sofort ins Auge. Die gespaltene Sonne im Hintergrund verschmilzt nahtlos mit den wellenförmigen Formen der Blätter und erzeugt ein Gefühl von Zeitlosigkeit und der ewigen Schönheit der Natur.,https://gallerix.de/poster/10476-golden-leaves,https://img.gallerix.com/product/google/10476.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10476,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Rot,Abstrakte,DE
10675,"Poster Retro Reverie | Kunstposter, Japandi","Japandi-Poster, inspiriert von der japanischen Künstlerin Yayoi Kusama. Tauchen Sie ein in dieses atemberaubende Poster, auf dem Blumen und Punkte in leuchtenden Farben harmonieren. Inspiriert von der Ästhetik der 1980er Jahre sprüht das Poster vor Energie und Verspieltheit. Die einzigartige Kombination aus kräftigen Farben und grafischen Formen verbessert die Atmosphäre jedes Raumes.",https://gallerix.de/poster/10675-retro-reverie,https://img.gallerix.com/product/google/10675.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10675,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Rot,"Kunstposter,Japandi",DE
6650,Poster Soccer Field Drone View | Sport und Training,Poster aus der Kategorie Sport mit einer coolen Drohnenaufnahme eines von dichtem Wald umgebenen Fußballplatzes.,https://gallerix.de/poster/6650-soccer-field-drone-view,https://img.gallerix.com/product/google/6650.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6650,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Grün,Sport und Training,DE
5119,Poster A Bouquet Of Roses By Olga Wisinger-Florian | Berühmte Künstler,"Poster mit dem Gemälde ""A Bouquet Of Roses"" der österreichischen Künstlerin Olga Wisinger-Florian aus dem Jahr 1895.",https://gallerix.de/poster/5119-a-bouquet-of-roses-by-olga-wisinger-florian,https://img.gallerix.com/product/google/5119.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5119,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün/Gelb,Berühmte Künstler,DE
8266,Poster Z Lužnej By Arnold Peter Weisz Kubincan | Berühmte Künstler,Plakat aus der Kategorie berühmte Künstler mit dem Gemälde „Z Lužnej“ des slowakischen Künstlers Arnold Peter Weisz Kubincan aus dem Jahr 1935.,https://gallerix.de/poster/8266-z-luznej-by-arnold-peter-weisz-kubincan,https://img.gallerix.com/product/google/8266.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8266,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berühmte Künstler,DE
5014,Poster Animal World Map | Kinderposter,Poster für das Kinderzimmer mit Illustration einer Weltkarte mit Tieren aus verschiedenen Kontinenten.,https://gallerix.de/poster/5014-animal-world-map,https://img.gallerix.com/product/google/5014.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5014,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige/Grün,Kinderposter,DE
4478,"Poster Cherry Blossom | Pflanzen, Frühling",Poster aus der Kategorie Botanik mit einem Bild von wunderschönen rosa Blüten auf einem Ast eines Kirschbaums vor einem grünen Hintergrund.,https://gallerix.de/poster/4478-cherry-blossom,https://img.gallerix.com/product/google/4478.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4478,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün/Rosa,"Pflanzen,Frühling",DE
10249,"Poster Garden Of Stories | Kinderposter, Aquarell","Dieses Poster fängt eine bezaubernde Szene ein, in der ein Mädchen, vertieft in ein Buch, von großen, sanften Blumen in Erdtönen umgeben ist. In ihre Lesung sind lebendige Blumenillustrationen eingeflochten, die ein Gefühl verträumter Ruhe und Bezauberung erzeugen.",https://gallerix.de/poster/10249-garden-of-stories,https://img.gallerix.com/product/google/10249.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10249,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige,"Kinderposter,Aquarell",DE
5356,Poster Cafe in Paris | Städte und Architektur,Poster aus der Kategorie Städte und Architektur mit der Fotografie eines gemütlichen Cafés in Paris.,https://gallerix.de/poster/5356-cafe-in-paris,https://img.gallerix.com/product/google/5356.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5356,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige,Städte und Architektur,DE
10568,"Poster Sangaku Fukei Japandi | Kunstposter, Japandi","Dieses Poster fängt mit seinen weichen Konturen und den schlichten Bergen einen Moment der Ruhe ein. Die Präzision der Linien schafft eine meditative Landschaft, in der das Licht des Sonnenaufgangs sanft die Berggipfel streichelt und ihre Majestät hervorhebt.",https://gallerix.de/poster/10568-sangaku-fukei-japandi,https://img.gallerix.com/product/google/10568.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10568,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Schwarz/Weiß,"Kunstposter,Japandi",DE
6071,"Poster Abstract Odyssey No1 | Abstrakte, Aquarell",Modernes Poster mit einem abstrakten Gemälde in wunderschönen Farben. Das Motiv hat einen stilvollen und diffusen Ausdruck.,https://gallerix.de/poster/6071-abstract-odyssey-no1,https://img.gallerix.com/product/google/6071.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6071,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige,"Abstrakte,Aquarell",DE
7757,"Poster Milch Grün | Textposter, Küchenposter","Erleben Sie skandinavische Schlichtheit und Retro-Charme mit diesem stilvollen Poster mit einem Aquarellbild von Milch. Diese Illustration fängt die Zeitlosigkeit eines Glases kalter Milch ein, serviert mit Schokoladenkeksen, neben einem Milchkarton, der mit klassischen grünen und weißen Streifen verziert ist. Das minimalistische Design und die harmonische Farbpalette machen dieses Poster zu einem perfekten Detail in der Küche oder im Esszimmer. Eine Hommage an die Freuden des Alltags, die das Gefühl von Gemütlichkeit und guten Zeiten vermittelt.",https://gallerix.de/poster/7757-milch-grun,https://img.gallerix.com/product/google/7757.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7757,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün,"Textposter,Küchenposter",DE
10719,"Poster Licht über Ehedem By Paul Klee | Kunstposter, Berühmte Künstler",Poster aus der Kategorie Kunstdrucke mit dem Gemälde „Licht über Ehedem“ des deutsch-schweizerischen Künstlers Paul Klee aus dem Jahr 1933.,https://gallerix.de/poster/10719-licht-uber-ehedem-by-paul-klee,https://img.gallerix.com/product/google/10719.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10719,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blau,"Kunstposter,Berühmte Künstler",DE
4566,"Poster Bondi Beach | Naturbilder, Städte und Architektur, Sommer","Poster aus der Kategorie Städte und Architektur mit einem Bild aus der Drohnenperspektive auf einem Swimmingpool direkt am Meer am Bondi Beach in Sydney, Australien. Bondi Beach ist 800 Meter lang und Australiens berühmtester Strand.",https://gallerix.de/poster/4566-bondi-beach,https://img.gallerix.com/product/google/4566.jpg,11.92 EUR,,in stock,new,Gallerix,4566,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blau,"Naturbilder,Städte und Architektur,Sommer",DE
8826,Poster Two Horses By Albert Bierstadt | Berühmte Künstler,Beitrag aus der Kategorie historische Kunst mit dem Gemälde „Zwei Pferde“ des deutsch-amerikanischen Künstlers Albert Bierstadt.,https://gallerix.de/poster/8826-two-horses-by-albert-bierstadt,https://img.gallerix.com/product/google/8826.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8826,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berühmte Künstler,DE
5537,"Poster Le Chien | Pablo Picasso, Kunstposter","Poster aus der Kategorie Kunstgemälde mit der Illustration ""Le Chien"" inspiriert vom spanischen Künstler Pablo Picasso.",https://gallerix.de/poster/5537-le-chien,https://img.gallerix.com/product/google/5537.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5537,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige,"Pablo Picasso,Kunstposter",DE
5929,Poster Kystlandskab Hornbæk By Carl Locher | Berühmte Künstler,Poster aus der Kategorie historische Kunst mit dem Gemälde „Kystlandskab Hornbæk“ des dänischen Künstlers Carl Locher.,https://gallerix.de/poster/5929-kystlandskab-hornbaek-by-carl-locher,https://img.gallerix.com/product/google/5929.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5929,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün/Blau,Berühmte Künstler,DE
8843,Poster La Tamise Avec Hampton Church By Alfred Sisley | Berühmte Künstler,Eintrag aus der Kategorie historische Kunst mit dem Gemälde „La Tamise Avec Hampton Church“ des französisch-britischen Künstlers Alfred Sisley aus dem Jahr 1874.,https://gallerix.de/poster/8843-la-tamise-avec-hampton-church-by-alfred-sisley,https://img.gallerix.com/product/google/8843.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8843,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Grün/Blau,Berühmte Künstler,DE
5012,Poster Bear Portrait | Kinderposter,Poster für das Kinderzimmer mit einer Aquarellillustration eines süßen Bären.,https://gallerix.de/poster/5012-bear-portrait,https://img.gallerix.com/product/google/5012.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5012,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Kinderposter,DE
8823,Poster Farmer Reading On The Stove Bench By Albert Anker | Berühmte Künstler,Beitrag aus der Kategorie historische Kunst mit dem Gemälde „Bauer liest auf der Ofenbank“ des Schweizer Künstlers Albert Anker.,https://gallerix.de/poster/8823-farmer-reading-on-the-stove-bench-by-albert-anker,https://img.gallerix.com/product/google/8823.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8823,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Berühmte Künstler,DE
